,Member,Party Name,Constituency
354,"Raje,Smt. Vasundhara",BJP,Jhalawar (Rajasthan )
355,"Rajendra Kumar,Shri S.S.R.",AIADMK,Chengalpattu (Tamil Nadu )
356,"Rajesh Kumar,Dr.",JD,Gaya-SC (Bihar )
357,"Rajeshwaran,Dr. Vadivelu",Congress(I),Ramanathapuram (Tamil Nadu )
358,"Raju,Shri Poosapati Ananda Gajapathi",Congress(I),Bobbili (Andhra Pradesh )
359,"Ram,Shri Prem Chand",CPI(M),Nawada-SC (Bihar )
360,"Ram,Shri Ram Deo",BJP,Palamau-SC (Bihar )
361,"Ram Awadh,Shri",JD,Akbarpur-SC (Uttar Pradesh )
362,"Ram Badan,Shri",JD,Lalganj-SC (Uttar Pradesh )
363,"Ram Sagar,Shri",JD,Barabanki-SC (Uttar Pradesh )
364,"Ram Singh,Shri",BJP,Hardwar-SC (Uttar Pradesh )
365,"Ramaiah,Dr. Bolla Bulli",TDP,Eluru (Andhra Pradesh )
366,"Ramamurthy,Shri Vazhappady Koothappadayachi",Congress(I),Krishnagiri (Tamil Nadu )
367,"Ramasamy,Shri R.",AIADMK,Periyakulam (Tamil Nadu )
368,"Rambabu,Shri A. Govindarajalu Subbaraman",Congress(I),Madurai (Tamil Nadu )
369,"Ramchandra Veerappa,Shri",BJP,Bidar-SC (Karnataka )
370,"Rana,Shri Kashi Ram",BJP,Surat (Gujarat )
371,"Rangayya Naidu,Shri Palacholla Venkata",Congress(I),Khammam (Andhra Pradesh )
372,"Ranjan (Pappu Yadav),Shri Rajesh",JD,Purnea (Bihar )
373,"Rao,Shri Juvvadi Chokka",Congress(I),Karimnagar (Andhra Pradesh )
374,"Rao,Col.(Retd.) Ram Singh",Congress(I),Mahendragarh (Haryana )
375,"Rao ,Shri Venkateswara Daggubati",TDP,Bapatla (Andhra Pradesh )
376,"Rao,Shri P.V. Narasimha",Congress(I),Nandyal (Andhra Pradesh )
377,"Rao,Shri V. Krishna",Congress(I),Chikballapur (Karnataka )
378,"Rath,Shri Ramchandra",Congress(I),Aska (Odisha )
379,"Rathwa,Shri Naranbhai J.",JD,Chhota Udaipur-ST (Gujarat )
380,"Rawal,Dr. Lal Bahadur",BJP,Hathras-SC (Uttar Pradesh )
381,"Rawale,Shri Mohan",SS,Bombay South Central (Maharashtra )
382,"Rawat,Shri Bhagwan Shankar",BJP,Agra (Uttar Pradesh )
383,"Rawat,Prof. Rasa Singh",BJP,Ajmer (Rajasthan )
384,"Rawat,Shri Prabhu Lal",Congress(I),Banswara-ST (Rajasthan )
385,"Ray,Shri Rabi",JD,Kendrapara (Odisha )
386,"Ray,Dr. Sudhir",CPI(M),Burdwan (West Bengal )
387,"Raychaudhuri,Prof. Sudarsan",CPI(M),Serampore (West Bengal )
388,"Reddaiah Yadav,Shri K.P.",TD(V),Machilipatnam (Andhra Pradesh )
389,"Reddy,Shri Gangula Prathap",Congress(I),Nandyal (Andhra Pradesh )
390,"Reddy,Shri Magunta Subbarama",Congress(I),Ongole (Andhra Pradesh )
391,"Reddy,Shri Allola Indrakaran",TD(V),Adilabad (Andhra Pradesh )
392,"Reddy,Shri Anantha Venkata",Congress(I),Anantapur (Andhra Pradesh )
393,"Reddy,Shri Kasu Venkata Krishna",Congress(I),Narasaraopet (Andhra Pradesh )
394,"Reddy,Shri M. Baga",Congress(I),Medak (Andhra Pradesh )
395,"Reddy,Shri M. Gnanendra",Congress(I),Chittoor (Andhra Pradesh )
396,"Reddy,Dr. Y.S. Raja Sekara",Congress(I),Cuddapah (Andhra Pradesh )
397,"Reddy,Shri Gaddam Ganga",TD(V),Nizamabad (Andhra Pradesh )
398,"Reddy,Shri Kotla Jaya Surya Prakash",Congress(I),Kurnool (Andhra Pradesh )
399,"Reddy,Shri Surendra",Congress(I),Warangal (Andhra Pradesh )
400,"Reddy,Shri Kotla Vijaya Bhaskara",Congress(I),Kurnool (Andhra Pradesh )
401,"Reddy,Shri Bhim Narsinha",CPI(M),Miryalguda (Andhra Pradesh )
402,"Rongpi,Dr. Jayanta",CPI(ML)(L),Autonomous District-ST (Assam )
403,"Roshan Lal,Shri",JD,Khurja-SC (Uttar Pradesh )
404,"Roy,Shri Haradhan",CPI(M),Asansol (West Bengal )
405,"Roy Pradhan,Shri Amar",FB(M),Cooch Behar-SC (West Bengal )
406,"Sadul,Shri Dharmanna Mondayya",Congress(I),Solapur (Maharashtra )
407,"Sahi,Smt. Krishna",Congress(I),Begusarai (Bihar )
408,"Saikia,Shri Muhi Ram",AGP,Nowgong (Assam )
409,"Sait,Shri Ebrahim Sulaiman",ML,Ponnani (Kerala )
410,"Sajjan Kumar,Shri",Congress(I),Outer Delhi-SC (NCT of Delhi )
411,"Saleem,Shri Mohammad Yunus",JD,Katihar (Bihar )
412,"Sanghani,Shri Dileep",BJP,Amreli (Gujarat )
413,"Sangma,Shri Purno Agitok",Congress(I),Tura (Meghalaya )
414,"Sarode,Dr. Gunawant",BJP,Jalgaon (Maharashtra )
415,"Satrucharla,Shri Vijayarama Raju",Congress(I),Parvathipuram-ST (Andhra Pradesh )
416,"Save,Shri Moreshwar",SS,Aurangabad (Maharashtra )
417,"Sawant,Shri Sudhir",Congress(I),Rajapur (Maharashtra )
418,"Sayeed,Shri P.M.",Congress(I),Lakshadweep-ST (Lakshadweep )
419,"Scindia,Shri Madhavrao",Congress(I),Gwalior (Madhya Pradesh )
420,"Scindia,Smt. Vijaya Raje",BJP,Guna (Madhya Pradesh )
421,"Selja,Kumari",Congress(I),Sirsa-SC (Haryana )
422,"Sethi,Shri Arjun Charan",JD,Bhadrak-SC (Odisha )
423,"Shah,Lt. Col.(Retd) Maharaja Manabendra",BJP,Tehri Garhwal (Uttar Pradesh )
424,"Shahabuddin,Shri Syed",JD,Kishanganj (Bihar )
425,"Shakya,Shri Mahadeepak Singh",BJP,Etah (Uttar Pradesh )
426,"Shankaranand,Shri B.",Congress(I),Chikkodi-SC (Karnataka )
427,"Sharma,Shri Jeewan",BJP,Almora (Uttar Pradesh )
428,"Sharma,Capt. Satish",Congress(I),Amethi (Uttar Pradesh )
429,"Sharma,Shri Rajendra Kumar",BJP,Rampur (Uttar Pradesh )
430,"Sharma,Shri Chiranji Lal",Congress(I),Karnal (Haryana )
431,"Sharma,Shri Baikunth Lal",BJP,East Delhi (NCT of Delhi )
432,"Sharma Dr.,Pandit Vishwa Nath",BJP,Hamirpur (Uttar Pradesh )
433,"Shashi Prakash,Shri",JD,Chail-SC (Uttar Pradesh )
434,"Shastri,Shri Vishwanath",CPI,Ghazipur (Uttar Pradesh )
435,"Shastri,Shri Vishwanath Das",BJP,Sultanpur (Uttar Pradesh )
436,"Shelke,Shri Maruti",Congress(I),Ahmednagar (Maharashtra )
437,"Shingada,Shri Damodar Barku",Congress(I),Dahanu-ST (Maharashtra )
438,"Shivappa,Shri K.G.",Congress(I),Shimoga (Karnataka )
439,"Shukla,Shri Ashta Bhuja Prasad",BJP,Khalilabad (Uttar Pradesh )
440,"Shukla,Shri Vidya Charan",Congress(I),Raipur (Madhya Pradesh )
441,"Siddhartha,Smt. D.K. Thara Devi",Congress(I),Chikmagalur (Karnataka )
442,"Sidnal,Shri Shanmukhappa Basappa",Congress(I),Belgaum (Karnataka )
443,"Silvera,Dr. C.",Congress(I),Mizoram-ST (Mizoram )
444,"Singh,Thakur Mahendra Kumar",Congress(I),Khandwa (Madhya Pradesh )
445,"Singh,Shri Yumnam Yaima",MPP,Inner Manipur (Manipur )
446,"Singh,Shri Motilal",Congress(I),Sidhi-ST (Madhya Pradesh )
447,"Singh,Kumari Pushpa Devi",Congress(I),Raigarh-ST (Madhya Pradesh )
448,"Singh,Shri Shivendra Bahadur",Congress(I),Rajnandgaon (Madhya Pradesh )
449,"Singh,Shri Lakshman",BJP,Raigarh-ST (Madhya Pradesh )
450,"Singh,Shri Jaswant",BJP,Chittorgarh (Rajasthan )
451,"Singh,Shri Uday Pratap",Janata Party,Mainpuri (Uttar Pradesh )
452,"Singh,Shri Virendra",BJP,Mirzapur (Uttar Pradesh )
453,"Singh,Shri Rajveer",BJP,Aonla (Uttar Pradesh )
454,"Singh,Shri Abhay Pratap",JD,Pratapgarh (Uttar Pradesh )
455,"Singh,Shri Amar Pal",BJP,Meerut (Uttar Pradesh )
456,"Singh,Shri Devi Bux",BJP,Unnao (Uttar Pradesh )
457,"Singh,Shri Ajit",JD,Baghpat (Uttar Pradesh )
458,"Singh,Shri Brijbhushan Sharan",BJP,Gonda (Uttar Pradesh )
459,"Singh,Shri Vishwanath Pratap",JD,Fatehpur (Uttar Pradesh )
460,"Singh,Shri Satya Deo",BJP,Balrampur (Uttar Pradesh )
461,"Singh,Shri Chhatrapal",BJP,Bulandshahar (Uttar Pradesh )
462,"Singh,Shri Mohan",JD,Deoria (Uttar Pradesh )
463,"Singh,Shri Rampal",BJP,Domariaganj (Uttar Pradesh )
464,"Singh,Shri Umrao",Congress,Jalandhar (Punjab )
465,"Singh,Shri Ramashray Prasad",CPI,Jahanabad (Bihar )
466,"Singh,Shri Ram Prasad",JD,Bikramganj (Bihar )
467,"Singh,Shri Shiva Sharan",JD,Vaishali (Bihar )
468,"Singh,Shri Surya Narayan",CPI,Balia (Bihar )
469,"Singh,Shri Hari Kishore",JD,Sheohar (Bihar )
470,"Singh,Shri Ram Naresh",JD,Aurangabad (Bihar )
471,"Singh,Shri Tej Narayan",CPI,Buxar (Bihar )
472,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",Congress(I),Dhenkanal (Odisha )
473,"Singla,Shri Sant Ram",Congress(I),Patiala (Punjab )
474,"Sivararaman,Shri S.",CPI(M),Ottapalam-SC (Kerala )
475,"Sodi,Shri Manku Ram",Congress(I),Bastar-ST (Madhya Pradesh )
476,"Solanki,Shri Suraj Bhanu",Congress(I),Dhar-ST (Madhya Pradesh )
477,"Sonkar Shastri,Shri Rajnath",JD,Saidpur-SC (Uttar Pradesh )
478,"Soren,Shri Shibu",JMM,Dumka-ST (Bihar )
479,"Soundaram,Dr.(Smt.) K.S.",AIADMK,Tiruchengode (Tamil Nadu )
480,"Sreenivaasan,Shri C.",AIADMK,Dindigul (Tamil Nadu )
481,"Sridharan,Dr. R.",AIADMK,Madras South (Tamil Nadu )
482,"Subbarao,Shri Thota",TD(V),Kakinada (Andhra Pradesh )
483,"Sukh Ram,Shri",Congress(I),Mandi (Himachal Pradesh )
484,"Sukhbuns Kaur,Smt.",Congress(I),Gurdaspur (Punjab )
485,"Sultanpuri,Shri Krishan Datt",Congress(I),Shimla-SC (Himachal Pradesh )
486,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
487,"Sundararaj,Shri N.",Congress(I),Pudukkottai (Tamil Nadu )
488,"Sur,Shri Manoranjan",CPI,Basirhat (West Bengal )
489,"Sureshanand,Swami",BJP,Jalesar (Uttar Pradesh )
490,"Sushree, Uma Bharati",BJP,Khajuraho (Madhya Pradesh )
491,"Swami Maharaj, Dr. Sakshi Ji",BJP,Mathura (Uttar Pradesh )
492,"Tandel,Shri Devji Bhai J.",BJP,Daman and Diu (Daman and Diu )
493,"Tara Singh,Shri",Congress(I),Kurukshetra (Haryana )
494,"Thakore,Shri Gabhaji Mangaji",BJP,Kapadvanj (Gujarat )
495,"Thangka Balu,Shri K.V.",Congress(I),Dharmapuri (Tamil Nadu )
496,"Thindivanam,Shri K. Ramamurthee",Congress(I),Thindivanam (Tamil Nadu )
497,"Thite,Shri Bapusaheb",Congress(I),Baramati (Maharashtra )
498,"Thomas,Prof. Kuruppassery Varkey",Congress(I),Ernakulam (Kerala )
499,"Thomas,Shri P.C.",KEC,Muvattupuzha (Kerala )
500,"Thorat,Shri Sandipan Bhagwan",Congress(I),Pandharpur-SC (Maharashtra )
501,"Thungon,Shri Prem Khandu",Congress(I),Arunachal West (Arunachal Pradesh )
502,"Tiriya,Kumari Sushila",Congress(I),Mayurbhanj-ST (Odisha )
503,"Tirkey,Shri Piyus",RSP,Alipurduar-ST (West Bengal )
504,"Tomar,Dr. Ramesh Chand",BJP,Hapur (Uttar Pradesh )
505,"Topdar,Shri Tarit Baran",CPI(M),Barrackpore (West Bengal )
506,"Tope,Shri Ankushrao",Congress(I),Jalna (Maharashtra )
507,"Topiwala,Smt. Dipika",BJP,Baroda (Gujarat )
508,"Topno,Kumari Frida",Congress(I),Sundergarh-ST (Odisha )
509,"Tripathi,Shri Laxminarain Mani",BJP,Kaiserganj (Uttar Pradesh )
510,"Tripathi,Shri Prakash Narain",BJP,Banda (Uttar Pradesh )
511,"Tripathy,Shri Braja Kishore",JD,Puri (Odisha )
512,"Trivedi,Shri Arvind",BJP,Sabarkantha (Gujarat )
513,"Tytler,Shri Jagdish",Congress(I),Delhi Sadar (NCT of Delhi )
514,"Umbrey,Shri Laeta",Congress(I),Arunachal East (Arunachal Pradesh )
515,"Unnikrishnan,Shri K.P.",Congress(S),Badagara (Kerala )
516,"Upadhyay,Shri Swarup",Congress(I),Tezpur (Assam )
517,"Urs,Smt. Chandraprabha",Congress(I),Mysore (Karnataka )
518,"Vadde,Shri Sobhanadreeswara Rao",TDP,Vijayawada (Andhra Pradesh )
519,"Vaghela,Shri Shankersinh",BJP,Godhra (Gujarat )
520,"Vajpayee,Shri Atal Bihari",BJP,Lucknow (Uttar Pradesh )
521,"Vandayar,Shri Krishnasami Thulasiah",Congress(I),Thanjavur (Tamil Nadu )
522,"Varma,Shri B. Raja Ravi",AIADMK,Pollachi-SC (Tamil Nadu )
523,"Varma,Dr. Sushil Chandra",BJP,Bhopal (Madhya Pradesh )
524,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka-SC (Gujarat )
525,"Vekaria,Shri Shivlal",BJP,Rajkot (Gujarat )
526,"Venkateswarlu,Prof. Ummareddy",TDP,Tenali (Andhra Pradesh )
527,"Venkatswamy,Shri G.",Congress(I),Peddapalli-SC (Andhra Pradesh )
528,"Verma,Shri Sheo Sharan",JD,Machhlishahr (Uttar Pradesh )
529,"Verma,Shri Upendra Nath",JD,Chatra (Bihar )
530,"Verma,Prof.(Smt.) Rita",BJP,Dhanbad (Bihar )
531,"Verma,Shri Phool Chand",BJP,Shajapur-SC (Madhya Pradesh )
532,"Verma,Shri Bhawani Lal",Congress(I),Janjgir (Madhya Pradesh )
533,"Verma,Kumari Vimla",Congress(I),Seoni (Madhya Pradesh )
534,"Vijayaraghavan,Shri V.S.",Congress(I),Palakkad (Kerala )
535,"Vyas,Dr.(Kum.) Girija",Congress(I),Udaipur (Rajasthan )
536,"Wasnik,Shri Mukul Balkrishna",Congress(I),Buldhana-SC (Maharashtra )
537,"Williams,Maj. Gen. Robert G.",NM,
538,"Yadav,Shri Chhotey Singh",Janata Party,Kannauj (Uttar Pradesh )
539,"Yadav,Shri Chandrajit",JD,Azamgarh (Uttar Pradesh )
540,"Yadav,Shri Chunchun Prasad",JD,Bhagalpur (Bihar )
541,"Yadav,Shri Ram Sharan",JD,Khagaria (Bihar )
542,"Yadav,Shri Surya Narayan",JD,Saharsa (Bihar )
543,"Yadav,Shri Sharad",JD,Madhepura (Bihar )
544,"Yadav,Shri Vijoy Kumar",CPI,Nalanda (Bihar )
545,"Yadav,Shri Ram Lakhan Singh",JD,Arrah (Bihar )
546,"Yadav,Shri Devendra Prasad",JD,Jhanjharpur (Bihar )
547,"Yadav,Shri Ram Kripal",JD,Patna (Bihar )
548,"Yadav,Shri Arjun Singh",JD,Jaunpur (Uttar Pradesh )
549,"Yadav,Shri Satyapal Singh",JD,Shahjahanpur (Uttar Pradesh )
550,"Yadav,Prof.(Dr.) Sripal Singh",JD,Sambhal (Uttar Pradesh )
551,"Yash,Shri",Congress(I),Jalandhar (Punjab )
552,"Yellaiah,Shri Nandi",Congress(I),Siddipet-SC (Andhra Pradesh )
553,"Yoganand Saraswaty,Shri Narayan Singh",BJP,Bhind (Madhya Pradesh )
554,"Zainal ,Shri Abedin",CPI(M),Jangipur (West Bengal )
