,Member,Party Name,Constituency
364,"Rao,Shri Gudivada Gurunadha",INC,Anakapalli (Andhra Pradesh )
365,"Rao,Shri Nadendla Bhaskara",INC,Khammam (Andhra Pradesh )
366,"Rao,Dr. Kavuri Samba Siva",INC,Machilipatnam (Andhra Pradesh )
367,"Rao,Shri Rayapati Sambasiva",INC,Guntur (Andhra Pradesh )
368,"Rao, Inderjit Singh,",INC,Mahendragarh (Haryana )
369,"Rathwa,Shri Naranbhai J.",INC,Chhota Udaipur-ST (Gujarat )
370,"Rawale,Shri Mohan",SS,Mumbai South Central (Maharashtra )
371,"Rawat,Shri Bachi Singh",BJP,Almora (Uttar Pradesh )
372,"Rawat,Shri Baijnath",BJP,Barabanki-SC (Uttar Pradesh )
373,"Rawat,Shri Bhagwan Shankar",BJP,Agra (Uttar Pradesh )
374,"Reddy,Shri Magunta Sreenivasulu",INC,Ongole (Andhra Pradesh )
375,"Reddy,Shri Anantha Venkatarami",INC,Anantapur (Andhra Pradesh )
376,"Reddy,Shri Jaipal Sudini",JD,Mahbubnagar (Andhra Pradesh )
377,"Reddy,Dr. T. Subbarami",INC,Visakhapatnam (Andhra Pradesh )
378,"Reddy,Shri Gaddam Ganga",TDP,Nizamabad (Andhra Pradesh )
379,"Reddy,Shri Suravaram Sudhakar",CPI,Nalgonda (Andhra Pradesh )
380,"Reddy,Shri Bhuma Nagi",TDP,Nandyal (Andhra Pradesh )
381,"Reddy,Shri Nootanakalava Ramakrishna",TDP,Chittoor (Andhra Pradesh )
382,"Reddy,Shri Chada Suresh",TDP,Hanamkonda (Andhra Pradesh )
383,"Reddy,Shri Kotla Vijaya Bhaskara",INC,Kurnool (Andhra Pradesh )
384,"Reddy,Dr. B.N.",INC,Miryalguda (Andhra Pradesh )
385,"Reddy,Shri M. Baga",INC,Medak (Andhra Pradesh )
386,"Reddy,Dr. Y.S. Raja Sekara",INC,Cuddapah (Andhra Pradesh )
387,"Rishideo,Shri Ramji Das",BJP,Araria-SC (Bihar )
388,"Riyan,Shri Baju Ban",CPI(M),Tripura East-ST (Tripura )
389,"Rongpi,Dr. Jayanta",ASDC,Autonomous District-ST (Assam )
390,"Rosaiah,Shri Konijeti",INC,Narasaraopet (Andhra Pradesh )
391,"Roy,Dr. Hira Lal",RJD,Chapra (Bihar )
392,"Roy,Dr. Devendra Bahadur",BJP,Sultanpur (Uttar Pradesh )
393,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar-SC (West Bengal )
394,"Sahu,Shri Tarachand",BJP,Durg (Madhya Pradesh )
395,"Sahu,Shri Chandrashekhar",BJP,Mahasamund (Madhya Pradesh )
396,"Sai,Shri Larang",BJP,Surguja-ST (Madhya Pradesh )
397,"Samantaray,Shri Prabhat Kumar",BJD,Kendrapara (Odisha )
398,"Sanghani,Shri Dileep",BJP,Amreli (Gujarat )
399,"Sangma,Shri Purno Agitok",INC,Tura (Meghalaya )
400,"Sangtam,Shri K. Asungba",INC,Nagaland (Nagaland )
401,"Sangwan,Shri Kishan Singh",HLD(R),Sonepat (Haryana )
402,"Sankaran,Shri P.",INC,Calicut (Kerala )
403,"Sankeshwar,Shri Vijay",BJP,Dharwad North (Karnataka )
404,"Sar,Shri Nikhilananda",CPI(M),Burdwan (West Bengal )
405,"Sardinha,Shri Francisco Cosme",INC,Mormugao (Goa )
406,"Sarkar,Dr. Bikram",WBTC,Howrah (West Bengal )
407,"Sarnaik,Shri Ajay Kumar S.",LS,Bagalkot (Karnataka )
408,"Saroj,Shri Daroga Prasad",SP,Lalganj-SC (Uttar Pradesh )
409,"Saroja,Dr.(Smt.) V.",AIADMK,Rasipuram-SC (Tamil Nadu )
410,"Sathi,Shri Harpal Singh",BJP,Hardwar-SC (Uttar Pradesh )
411,"Sathiamoorthy,Shri V.",AIADMK,Ramanathapuram (Tamil Nadu )
412,"Satpathy,Shri Tathagata",BJD,Dhenkanal (Odisha )
413,"Satrucharla,Shri Vijayarama Raju",TDP,Parvathipuram-ST (Andhra Pradesh )
414,"Sayeed,Shri Mufti Mohammed",INC,Anantnag (Jammu and Kashmir )
415,"Sayeed,Shri P.M.",INC,Lakshadweep-ST (Lakshadweep )
416,"Scindia,Shri Madhavrao",INC,Gwalior (Madhya Pradesh )
417,"Scindia,Smt. Vijaya Raje",BJP,Guna (Madhya Pradesh )
418,"Sedam,Shri Baswaraj Patil",BJP,Gulbarga (Karnataka )
419,"Selvaraj,Shri Muniyan",CPI,Nagapattinam-SC (Tamil Nadu )
420,"Sen,Smt. Minati",CPI(M),Jalpaiguri (West Bengal )
421,"Seth,Shri Lakshman Chandra",CPI(M),Tamluk (West Bengal )
422,"Sethi,Shri Arjun Charan",BJD,Bhadrak-SC (Odisha )
423,"Shah,Lt. Col.(Retd) Maharaja Manabendra",BJP,Tehri Garhwal (Uttar Pradesh )
424,"Shahabuddin,Dr. Mohammed",RJD,Siwan (Bihar )
425,"Shakya,Shri Mahadeepak Singh",BJP,Etah (Uttar Pradesh )
426,"Shamanur,Shri Shivashankarappa",INC,Davangere (Karnataka )
427,"Shanmugam,Shri N.T.",PMK,Vellore (Tamil Nadu )
428,"Sharma,Shri Krishan Lal",BJP,Outer Delhi-SC (NCT of Delhi )
429,"Shastri,Dr. Bizay Sonkar",BJP,Saidpur-SC (Uttar Pradesh )
430,"Shervani,Shri Saleem Iqbal",SP,Budaun (Uttar Pradesh )
431,"Shetty,Shri Jayarama I.M.",BJP,Udipi (Karnataka )
432,"Shinde,Shri Sushil Kumar Sambhajirao",INC,Solapur (Maharashtra )
433,"Shiv Shanker,Shri P.",INC,Tenali (Andhra Pradesh )
434,"Siddaraju,Shri A.",JD,Chamrajanagar-SC (Karnataka )
435,"Sikdar,Shri Tapan",BJP,Dumdum (West Bengal )
436,"Singh,Shri Maheshwar",BJP,Mandi (Himachal Pradesh )
437,"Singh,Dr. Raghuvansh Prasad",RJD,Vaishali (Bihar )
438,"Singh,Shri Digvijay",SAP,Banka (Bihar )
439,"Singh,Shri Bashist Narayan",SAP,Bikramganj (Bihar )
440,"Singh,Shri H.P.",SAP,Arrah (Bihar )
441,"Singh,Shri Sushil Kumar",SAP,Aurangabad (Bihar )
442,"Singh,Shri Rajo",INC,Begusarai (Bihar )
443,"Singh,Shri Prabhunath",SAP,Maharajganj (Bihar )
444,"Singh,Shri Chhatrapal",BJP,Bulandshahar (Uttar Pradesh )
445,"Singh,Shri Mohan",SP,Deoria (Uttar Pradesh )
446,"Singh,Shri Rampal",BJP,Domariaganj (Uttar Pradesh )
447,"Singh,Shri Kirti Vardhan",SP,Gonda (Uttar Pradesh )
448,"Singh,Shri Chatin S.",SAD,Bhatinda-SC (Punjab )
449,"Singh,Shri K. Natwar",INC,Bharatpur (Rajasthan )
450,"Singh,Shri Virendra",BJP,Mirzapur (Uttar Pradesh )
451,"Singh,Shri Rajveer",BJP,Aonla (Uttar Pradesh )
452,"Singh,Shri Amar Pal",BJP,Meerut (Uttar Pradesh )
453,"Singh,Shri Devi Bux",BJP,Unnao (Uttar Pradesh )
454,"Singh,Shri Ashok",BJP,Raebareli (Uttar Pradesh )
455,"Singh,Shri Sohan Veer",BJP,Muzaffarnagar (Uttar Pradesh )
456,"Singh,Shri Raghvendra",BJP,Shahabad (Uttar Pradesh )
457,"Singh,Shri Th. Chaoba",MSCP,Inner Manipur (Manipur )
458,"Singh,Shri Ramanand",BJP,Satna (Madhya Pradesh )
459,"Singh,Shri Lakshman",INC,Raigarh-ST (Madhya Pradesh )
460,"Singh,Shri Jagannath",BJP,Sidhi-ST (Madhya Pradesh )
461,"Singh,Shri Gyan",BJP,Shahdol-ST (Madhya Pradesh )
462,"Singh,Dr. Ram Lakhan",BJP,Bhind (Madhya Pradesh )
463,"Singh Deo,Smt. Sangeeta Kumari",BJP,Bolangir (Odisha )
464,"Sinh,Dr. Sanjay",BJP,Amethi (Uttar Pradesh )
465,"Sinha,Shri Yashwant",BJP,Hazaribagh (Bihar )
466,"Sirpotdar,Shri Madhukar",SS,Mumbai North West (Maharashtra )
467,"Sodhi,Shri Daya Singh",BJP,Amritsar (Punjab )
468,"Som Pal,Shri",BJP,Baghpat (Uttar Pradesh )
469,"Soy,Shri Vijay Singh",INC,Singhbhum-ST (Bihar )
470,"Soz,Prof. Saifuddin",NC,Baramullah (Jammu and Kashmir )
471,"Sreenivaasan,Shri C.",AIADMK,Dindigul (Tamil Nadu )
472,"Srikantappa,Shri D.C.",BJP,Chikmagalur (Karnataka )
473,"Srinivas,Shri M.",BJP,Kanakapura (Karnataka )
474,"Subba,Shri Moni Kumar",INC,Tezpur (Assam )
475,"Sudheeran,Shri V.M.",INC,Alleppey (Kerala )
476,"Suguna Kumari,Dr.(Smt.) Chellamalla",TDP,Peddapalli-SC (Andhra Pradesh )
477,"Sultanpuri,Shri Krishan Datt",INC,Shimla-SC (Himachal Pradesh )
478,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
479,"Surender Singh,Shri",HVP,Bhiwani (Haryana )
480,"Surendran,Shri Chengara",CPI,Adoor-SC (Kerala )
481,"Sushree, Uma Bharati",BJP,Khajuraho (Madhya Pradesh )
482,"Swain,Shri M.A. Kharabela",BJP,Balasore (Odisha )
483,"Swami Maharaj, Dr. Sakshi Ji",BJP,Farrukhabad (Uttar Pradesh )
484,"Swamy,Dr. Subramanian",Janata Party,Madurai (Tamil Nadu )
485,"Swaraj,Smt. Sushma",BJP,South Delhi (NCT of Delhi )
486,"Tandel,Shri Devji Bhai J.",BJP,Daman and Diu (Daman and Diu )
487,"Tanpure,Shri Prasad Baburao",INC,Kopargaon (Maharashtra )
488,"Taslim Uddin,Shri",RJD,Kishanganj (Bihar )
489,"Tejveer Singh,Chaudhary",BJP,Mathura (Uttar Pradesh )
490,"Thakkar,Smt. Jayaben B.",BJP,Baroda (Gujarat )
491,"Thakur,Dr. Chandreshwar Prasad",BJP,Patna (Bihar )
492,"Thakur,Dr.(Smt.) Prabha",INC,Ajmer (Rajasthan )
493,"Thakur,Shri Ramsheth",PAWPI,Kulaba (Maharashtra )
494,"Thambi Durai,Dr. M.",AIADMK,Karur (Tamil Nadu )
495,"Thiyagarajan,Shri M.",AIADMK,Pollachi-SC (Tamil Nadu )
496,"Thomas,Shri P.C.",KC(M),Muvattupuzha (Kerala )
497,"Thorat,Shri Sandipan Bhagwan",INC,Pandharpur-SC (Maharashtra )
498,"Tiwari,Shri Prabhash Chandra",BJP,Bhagalpur (Bihar )
499,"Tiwari,Shri Lal Bihari",BJP,East Delhi (NCT of Delhi )
500,"Tomar,Dr. Ramesh Chand",BJP,Hapur (Uttar Pradesh )
501,"Topdar,Shri Tarit Baran",CPI(M),Barrackpore (West Bengal )
502,"Tripathi,Shri Chandramani",BJP,Rewa (Madhya Pradesh )
503,"Tripathy,Shri Braja Kishore",BJD,Puri (Odisha )
504,"Tupe,Shri Vitthal",INC,Pune (Maharashtra )
505,"Tur,Shri Tarlochan Singh",SAD,Taran Taran (Punjab )
506,"Upadhyay,Shri Rampal",INC,Bhilwara (Rajasthan )
507,"Upendra,Shri Parvathaneni",INC,Vijayawada (Andhra Pradesh )
508,"Uppalapati,Shri Venkata Krishnam Raju",BJP,Kakinada (Andhra Pradesh )
509,"Vaiko,Shri",MDMK,Sivakasi (Tamil Nadu )
510,"Vajpayee,Shri Atal Bihari",BJP,Lucknow (Uttar Pradesh )
511,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka-SC (Gujarat )
512,"Varma,Dr. Sushil Chandra",BJP,Bhopal (Madhya Pradesh )
513,"Vasava,Shri Mansukhbhai Dhanjibhai",BJP,Broach (Gujarat )
514,"Vedanti,Dr. Ram Vilas",BJP,Pratapgarh (Uttar Pradesh )
515,"Venugopal,Shri K.",AIADMK,Sriperumbudur-SC (Tamil Nadu )
516,"Venugopal,Thiru Danapal",DMK,Tiruppattur (Tamil Nadu )
517,"Venugopal Chary,Dr. Samudrala",TDP,Adilabad (Andhra Pradesh )
518,"Verma,Shri Ravi Prakash",SP,Kheri (Uttar Pradesh )
519,"Verma,Shri Bhanu Pratap Singh",BJP,Jalaun-SC (Uttar Pradesh )
520,"Verma,Prof.(Smt.) Rita",BJP,Dhanbad (Bihar )
521,"Verma,Shri Rati Lal Prasad",BJP,Kodarma (Bihar )
522,"Verma,Shri Virendra",BJP,Kairana (Uttar Pradesh )
523,"Verma,Smt. Usha",SP,Hardoi-SC (Uttar Pradesh )
524,"Verma,Shri Beni Prasad",SP,Kaiserganj (Uttar Pradesh )
525,"Verma,Kumari Vimla",INC,Seoni (Madhya Pradesh )
526,"Vijay,Shri Vijay Kumar",RJD,Monghyr (Bihar )
527,"Vijayashankar,Shri C.H.",BJP,Mysore (Karnataka )
528,"Vishnu Datt,Vaidya",BJP,Jammu (Jammu and Kashmir )
529,"Vora,Shri Motilal",INC,Rajnandgaon (Madhya Pradesh )
530,"Warpudkar,Shri Suresh",INC,Parbhani (Maharashtra )
531,"Wasnik,Shri Mukul Balkrishna",INC,Buldhana-SC (Maharashtra )
532,"Yadav,Shri Satyapal Singh",BJP,Shahjahanpur (Uttar Pradesh )
533,"Yadav,Shri Mulayam Singh",SP,Sambhal (Uttar Pradesh )
534,"Yadav,Shri Pradeep Kumar",SP,Kannauj (Uttar Pradesh )
535,"Yadav,Shri Jagdambi Prasad",BJP,Godda (Bihar )
536,"Yadav,Shri Anup Lal",RJD,Saharsa (Bihar )
537,"Yadav,Shri Surendra Prasad",RJD,Jhanjharpur (Bihar )
538,"Yadav,Dr. Surendra Prasad",RJD,Jahanabad (Bihar )
539,"Yadav,Shri Sita Ram",RJD,Sitamarhi (Bihar )
540,"Yadav,Shri Parasnath",SP,Jaunpur (Uttar Pradesh )
541,"Yadav,Shri Ghasiram",INC,Alwar (Rajasthan )
542,"Yadav,Shri Balram Singh",SP,Mainpuri (Uttar Pradesh )
543,"Yadav,Shri Mitrasen",SP,Faizabad (Uttar Pradesh )
544,"Yerrannaidu,Shri Kinjarapu",TDP,Srikakulam (Andhra Pradesh )
545,"Zahedi,Shri Mahboob",CPI(M),Katwa (West Bengal )
