,Member,Party Name,Constituency
362,"Ponnuswamy,Shri E.",PMK,Chidambaram -SC (Tamil Nadu )
363,"Potai,Shri Sohan",BJP,Kanker -ST (Chhattisgarh )
364,"Prabhu,Shri R.",INC,Nilgiris (Tamil Nadu )
365,"Prabhu,Shri Suresh Prabhakar",SS,Rajapur (Maharashtra )
366,"Pradhan,Shri Dharmendra",BJP,Deogarh (Odisha )
367,"Pradhan,Shri Prasanta",CPI(M),Contai (West Bengal )
368,"Pradhan,Shri Ashok Kumar",BJP,Khurja -SC (Uttar Pradesh )
369,"Prasad,Shri Hari Kewal",SP,Salempur (Uttar Pradesh )
370,"Prasad,Shri Lal Mani",BSP,Basti -SC (Uttar Pradesh )
371,"Prasad,Shri Ramswaroop",JD(U),Nalanda (Bihar )
372,"Prasada,Shri Jitin",INC,Shahjahanpur (Uttar Pradesh )
373,"Purandeswari,Smt. Daggubati",INC,Bapatla (Andhra Pradesh )
374,"Radhakrishnan,Shri Varkala",CPI(M),Chirayinkil (Kerala )
375,"Rai,Shri Nakul Das",SDF,Sikkim (Sikkim )
376,"Rajbhar,Shri Chandra Dev Prasad",SP,Ghosi (Uttar Pradesh )
377,"Rajendran,Shri P.",CPI(M),Quilon (Kerala )
378,"Raju ,Dr. M. Mangapati Pallam",INC,Kakinada (Andhra Pradesh )
379,"Ram,Shri Ghuran",RJD,Palamu -SC (Jharkhand )
380,"Ramachandran,Shri Gingee N",MDMK,Vandavasi (Tamil Nadu )
381,"Ramadass,Prof. M",PMK,Pondicherry (Pondicherry )
382,"Ramchandra Veerappa,Shri",BJP,Bidar -SC (Karnataka )
383,"Rana,Shri Gurjeet Singh",INC,Jullundur (Punjab )
384,"Rana ,Shri Rajendrasinh (Raju Rana)",BJP,Bhavnagar (Gujarat )
385,"Rana,Shri Kashi Ram",BJP,Surat (Gujarat )
386,"Rana,Shri Rabindra Kumar",RJD,Khagaria (Bihar )
387,"Rani,Smt. K.",INC,Rasipuram -SC (Tamil Nadu )
388,"Ranjan,Smt. Ranjeet",LJSP,Saharsa (Bihar )
389,"Ranjan (Pappu Yadav),Shri Rajesh",RJD,Madhepura (Bihar )
390,"Rao,Shri Devarakonda Vittal",INC,Mahabubnagar (Andhra Pradesh )
391,"Rao,Dr. Kavuri Samba Siva",INC,Eluru (Andhra Pradesh )
392,"Rao,Shri Rayapati Sambasiva",INC,Guntur (Andhra Pradesh )
393,"Rao,Shri Errabelli Dayakar",TDP,Warangal (Andhra Pradesh )
394,"Rao,Shri Kalvakuntla Chandrashekar",TRS,
395,"Rao, Inderjit Singh,",INC,Mahendergarh (Haryana )
396,"Rathod,Shri Harisingh Nasaru",BJP,Yavatmal (Maharashtra )
397,"Rathwa,Shri Naranbhai J.",INC,Chhota Udaipur -ST (Gujarat )
398,"Ravindran,Shri Pannian",CPI,Trivandrum (Kerala )
399,"Rawale,Shri Mohan",SS,Mumbai-South-Central (Maharashtra )
400,"Rawat,Shri Ashok Kumar",BSP,Misrikh -SC (Uttar Pradesh )
401,"Rawat,Prof. Rasa Singh",BJP,Ajmer (Rajasthan )
402,"Rawat,Shri Dhan Singh",BJP,Banswara -ST (Rajasthan )
403,"Rawat,Shri Kamla Prasad",BSP,Barabanki -SC (Uttar Pradesh )
404,"Rawat,Shri Bachi Singh",BJP,Almora (Uttarakhand )
405,"Rawat, PVSM, VSM, Lt. Gen. (Retd.), TPS",BJP,Garhwal (Uttarakhand )
406,"Reddy,Shri Y.S. Vivekananda",INC,Cuddapah (Andhra Pradesh )
407,"Reddy,Shri Suravaram Sudhakar",CPI,Nalgonda (Andhra Pradesh )
408,"Reddy,Shri Allola Indrakaran",INC,Adilabad (Andhra Pradesh )
409,"Reddy,Shri T. Madhusudan",TRS,Adilabad (Andhra Pradesh )
410,"Reddy,Shri Jaipal Sudini",INC,Miryalguda (Andhra Pradesh )
411,"Reddy,Shri Mekapati Rajamohan",INC,Narasaraopet (Andhra Pradesh )
412,"Reddy,Shri Magunta Sreenivasulu",INC,Ongole (Andhra Pradesh )
413,"Reddy,Shri S.P.Y.",INC,Nandyal (Andhra Pradesh )
414,"Reddy,Shri Kotla Jaya Surya Prakash",INC,Kurnool (Andhra Pradesh )
415,"Reddy,Shri Anantha Venkatarami",INC,Anantapur (Andhra Pradesh )
416,"Reddy,Shri Karunakara G.",BJP,Bellary (Karnataka )
417,"Regupathy,Shri Sevugan",DMK,Pudukkottai (Tamil Nadu )
418,"Renge Patil,Shri Tukaram Ganpatrao",SS,Parbhani (Maharashtra )
419,"Rijiju,Shri Kiren",BJP,Arunachal West (Arunachal Pradesh )
420,"Riyan,Shri Baju Ban",CPI(M),Tripura East -ST (Tripura )
421,"Sahai,Shri Subodh Kant",INC,Ranchi (Jharkhand )
422,"Sahu,Shri Tarachand",BJP,Durg (Chhattisgarh )
423,"Sahu,Shri Chandra Sekhar",INC,Berhampur (Odisha )
424,"Sai,Shri Nand Kumar",BJP,Surguja -ST (Chhattisgarh )
425,"Sai,Shri Vishnu Deo",BJP,Raigarh -ST (Chhattisgarh )
426,"Sajjan Kumar,Shri",INC,Outer Delhi (NCT of Delhi )
427,"Salim,Shri Mohammad",CPI(M),Calcutta North East (West Bengal )
428,"Sangliana,Shri H.T.",BJP,Bangalore North (Karnataka )
429,"Sangma,Shri Purno Agitok",NCP,Tura (Meghalaya )
430,"Sangma,Smt. Agatha K.",NCP,Tura (Meghalaya )
431,"Sangwan,Shri Kishan Singh",BJP,Sonipat (Haryana )
432,"Sar,Shri Nikhilananda",CPI(M),Burdwan (West Bengal )
433,"Saradgi,Shri Iqbal Ahmed",INC,Gulbarga (Karnataka )
434,"Sardinha,Shri Francisco Cosme",INC,Mormugao (Goa )
435,"Sarma,Dr. Arun Kumar",AGP,Lakhimpur (Assam )
436,"Saroj,Shri Daroga Prasad",SP,Lalganj -SC (Uttar Pradesh )
437,"Saroj,Shri Tufani",SP,Saidpur -SC (Uttar Pradesh )
438,"Sarvey,Shri Sathyanarayana",INC,Siddipet -SC (Andhra Pradesh )
439,"Satheedevi,Smt. P.",CPI(M),Badagara (Kerala )
440,"Satpathy,Shri Tathagata",BJD,Dhenkanal (Odisha )
441,"Sayda,Smt. Rubab",SP,Bahraich (Uttar Pradesh )
442,"Scindia,Smt. Yashodhara Raje",BJP,Gwalior (Madhya Pradesh )
443,"Scindia,Shri Jyotiraditya Madhavrao",INC,Guna (Madhya Pradesh )
444,"Seal,Shri Sudhangshu",CPI(M),Calcutta North West (West Bengal )
445,"Selja,Kumari",INC,Ambala -SC (Haryana )
446,"Selvi,Smt. V. Radhika",DMK,Tiruchendur (Tamil Nadu )
447,"Sen,Smt. Minati",CPI(M),Jalpaiguri (West Bengal )
448,"Senthil,Dr. Raman",PMK,Dharmapuri (Tamil Nadu )
449,"Seth,Shri Lakshman Chandra",CPI(M),Tamluk (West Bengal )
450,"Sethi,Shri Arjun Charan",BJD,Bhadrak -SC (Odisha )
451,"Shah,Lt. Col.(Retd) Maharaja Manabendra",BJP,Tehri Garhwal (Uttarakhand )
452,"Shahabuddin,Dr. Mohammed",RJD,Siwan (Bihar )
453,"Shaheen,Shri Abdul Rashid",J&KNC,Baramulla (Jammu and Kashmir )
454,"Shahid,Shri Mohammed",BSP,Meerut (Uttar Pradesh )
455,"Shakya,Shri Raghuraj Singh",SP,Etawah (Uttar Pradesh )
456,"Shandil,Dr. (Col.) Dhani Ram",INC,Shimla -SC (Himachal Pradesh )
457,"Sharma,Dr. Arvind Kumar",INC,Karnal (Haryana )
458,"Sharma,Shri Madan Lal",INC,Jammu (Jammu and Kashmir )
459,"Shekhar,Shri Neeraj",SP,Ballia (Uttar Pradesh )
460,"Shervani,Shri Saleem Iqbal",SP,Budaun (Uttar Pradesh )
461,"Shingada,Shri Damodar Barku",INC,Dahanu -ST (Maharashtra )
462,"Shivanna,Shri M",JD(S),Chamrajanagar -SC (Karnataka )
463,"Shiwankar,Shri Maha Deo Rao",BJP,Chimur (Maharashtra )
464,"Shukla,Smt. Karuna",BJP,Janjgir (Chhattisgarh )
465,"Sibal,Shri Kapil",INC,Chandni Chowk (NCT of Delhi )
466,"Siddeshwara,Shri Gowdar Mallikarjunappa",BJP,Davanagere (Karnataka )
467,"Sidhu,Shri Navjot Singh",BJP,
468,"Sikdar,Smt. Joytirmoyee",CPI(M),Krishnanagar (West Bengal )
469,"Singh,Chaudhary Lal",INC,Udhampur (Jammu and Kashmir )
470,"Singh,Shri Devwrat",INC,Rajnandgaon (Chhattisgarh )
471,"Singh,Smt. Kanti",RJD,Arrah (Bihar )
472,"Singh,Shri Rajiv Ranjan (Lalan)",JD(U),Begusarai (Bihar )
473,"Singh,Smt. Meena",JD(U),Bikramganj (Bihar )
474,"Singh,Shri Uday",BJP,Purnia (Bihar )
475,"Singh,Dr. Raghuvansh Prasad",RJD,Vaishali (Bihar )
476,"Singh,Smt. Pratibha",INC,Mandi (Himachal Pradesh )
477,"Singh,Shri Akshay Pratap",SP,Pratapgarh (Uttar Pradesh )
478,"Singh,Shri Kunwar Sarvraj",JD(U),Aonla (Uttar Pradesh )
479,"Singh,Shri Mohan",SP,Deoria (Uttar Pradesh )
480,"Singh,Shri Chandra Bhushan",SP,Farrukhabad (Uttar Pradesh )
481,"Singh,Shri Kirti Vardhan",SP,Gonda (Uttar Pradesh )
482,"Singh,Dr. Ajit Kumar",JD(U),Bikramganj (Bihar )
483,"Singh,Shri Ganesh Prasad",RJD,Jahanabad (Bihar )
484,"Singh,Dr. Akhilesh Prasad",RJD,Motihari (Bihar )
485,"Singh,Shri Sitaram",RJD,Sheohar (Bihar )
486,"Singh,Shri Prabhunath",JD(U),Maharajganj (Bihar )
487,"Singh,Shri Suraj",LJSP,Balia (Bihar )
488,"Singh,Shri Vishvendra",BJP,Bharatpur (Rajasthan )
489,"Singh,Shri Vijayendra Pal",BJP,Bhilwara (Rajasthan )
490,"Singh,Shri Manvendra",BJP,Barmer (Rajasthan )
491,"Singh,Shri Dushyant",BJP,Jhalawar (Rajasthan )
492,"Singh,Shri Bijendra",INC,Aligarh (Uttar Pradesh )
493,"Singh,Shri Ganesh",BJP,Satna (Madhya Pradesh )
494,"Singh,Shri Rakesh",BJP,Jabalpur (Madhya Pradesh )
495,"Singh,Shri Sugrib",BJD,Phulbani -SC (Odisha )
496,"Singh,Baba Saheb Chandra Pratap",BJP,Sidhi -ST (Madhya Pradesh )
497,"Singh,Shri Manik",INC,Sidhi -ST (Madhya Pradesh )
498,"Singh,Dr. Ram Lakhan",BJP,Bhind (Madhya Pradesh )
499,"Singh,Shri Ramsevak (Babuji)",INC,Gwalior (Madhya Pradesh )
500,"Singh,Shri Chandrabhan Bhaiya",BJP,Damoh (Madhya Pradesh )
501,"Singh,Shri Rampal",BJP,Vidisha (Madhya Pradesh )
502,"Singh,Shri Lakshman",BJP,Rajgarh (Madhya Pradesh )
503,"Singh,Shri Ajit",RLD,Baghpat (Uttar Pradesh )
504,"Singh,Kunwar Rewati Raman",SP,Allahabad (Uttar Pradesh )
505,"Singh,Shri Brijbhushan Sharan",BJP,Balrampur (Uttar Pradesh )
506,"Singh,Shri Kalyan",BJP,Bulandshahr (Uttar Pradesh )
507,"Singh Deo,Smt. Sangeeta Kumari",BJP,Bolangir (Odisha )
508,"Sippiparai,Shri A. Ravichandran",MDMK,Sivakasi (Tamil Nadu )
509,"Solanki,Shri Bharatsinh Madhavsinh",INC,Anand (Gujarat )
510,"Solanki,Shri Bhupendrasinh Prabhatsinh",BJP,Godhra (Gujarat )
511,"Sonowal,Shri Sarbananda",AGP,Dibrugarh (Assam )
512,"Soren,Shri Shibu",JMM,Dumka -ST (Jharkhand )
513,"Srikantappa,Shri D.C.",BJP,Chikmagalur (Karnataka )
514,"Subba,Shri Moni Kumar",INC,Tezpur (Assam )
515,"Subbarayan,Shri K.",CPI,Coimbatore (Tamil Nadu )
516,"Sugavanam,Shri E.G.",DMK,Krisnagiri (Tamil Nadu )
517,"Sujatha,Smt. C.S.",CPI(M),Mavelikkara (Kerala )
518,"Suklabaidya,Shri Lalit Mohan",INC,Karimganj -SC (Assam )
519,"Suman,Shri Ramji Lal",SP,Firozabad -SC (Uttar Pradesh )
520,"Sumbrui,Shri Bagun",INC,Singhbhum -ST (Jharkhand )
521,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
522,"Surendran,Shri Chengara",CPI,Adoor -SC (Kerala )
523,"Suryawanshi,Shri Narsing Hulla",INC,Bidar -SC (Karnataka )
524,"Swain,Shri Hari Har",BJD,Aska (Odisha )
525,"Swain,Shri M.A. Kharabela",BJP,Balasore (Odisha )
526,"Taslim Uddin,Shri",RJD,Kishanganj (Bihar )
527,"Thakkar,Smt. Jayaben B.",BJP,Baroda (Gujarat )
528,"Thakur,Shri Anurag Singh",BJP,Hamirpur (Himachal Pradesh )
529,"Thangka Balu,Shri K.V.",INC,Salem (Tamil Nadu )
530,"Thomas,Shri P.C.",KEC,Muvattupuzha (Kerala )
531,"Thummar,Shri Virjibhai",INC,Amreli (Gujarat )
532,"Tirath,Smt. Krishna",INC,Karol Bagh -SC (NCT of Delhi )
533,"Tiwari ,Shri Bhismshankar Alias Kushal",BSP,Khalilabad (Uttar Pradesh )
534,"Topdar,Shri Tarit Baran",CPI(M),Barrackpur (West Bengal )
535,"Tripathi,Shri Chandramani",BJP,Rewa (Madhya Pradesh )
536,"Tripathy,Shri Braja Kishore",BJD,Puri (Odisha )
537,"Tytler,Shri Jagdish",INC,Delhi Sadar (NCT of Delhi )
538,"Vaghela,Shri Shankersinh",INC,Kapadvanj (Gujarat )
539,"Vajpayee,Shri Atal Bihari",BJP,Lucknow (Uttar Pradesh )
540,"Vallabbhaneni,Shri Balashowry",INC,Tenali (Andhra Pradesh )
541,"Vanlalzawma,Shri",MNF,Mizoram -ST (Mizoram )
542,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka -SC (Gujarat )
543,"Vasava,Shri Mansukhbhai Dhanjibhai",BJP,Broach (Gujarat )
544,"Veerendra Kumar,Shri M.P.",JD(S),Calicut (Kerala )
545,"Velu,Shri Rangasamy",PMK,Arakkonam (Tamil Nadu )
546,"Venkatapathy,Shri Kannusamy",DMK,Cuddalore (Tamil Nadu )
547,"Venkatswamy,Shri G.",INC,Peddapalle -SC (Andhra Pradesh )
548,"Venugopal,Thiru Danapal",DMK,Tiruppattur (Tamil Nadu )
549,"Verma,Shri Bhanu Pratap Singh",BJP,Jalaun -SC (Uttar Pradesh )
550,"Verma,Shri Ravi Prakash",SP,Kheri (Uttar Pradesh )
551,"Verma,Shri Rajesh",BSP,Sitapur (Uttar Pradesh )
552,"Verma,Smt. Usha",SP,Hardoi -SC (Uttar Pradesh )
553,"Verma,Shri Beni Prasad",SP,Kaiserganj (Uttar Pradesh )
554,"Vijay Krishna,Shri",RJD,Barh (Bihar )
555,"Vijayan,Shri A.K.S.",DMK,Nagapattinam -SC (Tamil Nadu )
556,"Vijayashankar,Shri C.H.",BJP,Mysore (Karnataka )
557,"Virupakshappa,Shri K.",INC,Koppal (Karnataka )
558,"Vundavalli,Shri Aruna Kumar",INC,Rajahmundry (Andhra Pradesh )
559,"Wagmare,Shri Suresh Ganpatrao",BJP,Wardha (Maharashtra )
560,"Warsi,Shri Anil Shukla",BSP,Bilhaur (Uttar Pradesh )
561,"Yadav,Shri Kailash Nath Singh",BSP,Chandauli (Uttar Pradesh )
562,"Yadav,Prof. Ram Gopal",SP,Sambhal (Uttar Pradesh )
563,"Yadav,Shri Baleshwar",NLP,Padrauna (Uttar Pradesh )
564,"Yadav,Shri Umakant",BSP,Machhlishahr (Uttar Pradesh )
565,"Yadav,Shri Parasnath",SP,Jaunpur (Uttar Pradesh )
566,"Yadav,Shri Chandrapal Singh",SP,Jhansi (Uttar Pradesh )
567,"Yadav,Shri Mitrasen",BSP,Faizabad (Uttar Pradesh )
568,"Yadav,Dr. Kunwar Devendra Singh",SP,Etah (Uttar Pradesh )
569,"Yadav,Shri Giridhari",RJD,Banka (Bihar )
570,"Yadav,Shri Jay Prakash Narayan",RJD,Monghyr (Bihar )
571,"Yadav,Shri Sita Ram",RJD,Sitamarhi (Bihar )
572,"Yadav,Shri Ram Kripal",RJD,Patna (Bihar )
573,"Yadav,Shri Devendra Prasad",RJD,Jhanjharpur (Bihar )
574,"Yadav,Shri Anirudh Prasad (Sadhu)",RJD,Gopalganj (Bihar )
575,"Yadav,Shri Bhal Chandra",BSP,Khalilabad (Uttar Pradesh )
576,"Yadav,Shri Arun Subhashchandra",INC,Khargone (Madhya Pradesh )
577,"Yadav,Shri Dharmendra",SP,Mainpuri (Uttar Pradesh )
578,"Yadav,Shri Ramakant",BSP,Azamgarh (Uttar Pradesh )
579,"Yadav,Shri Mulayam Singh",SP,Mainpuri (Uttar Pradesh )
580,"Yadav,Shri Akhilesh",SP,Kannauj (Uttar Pradesh )
581,"Yadav,Shri M. Anjan Kumar",INC,Secunderabad (Andhra Pradesh )
582,"Yadav,Dr. Karan Singh",INC,Alwar (Rajasthan )
583,"Yaskhi,Shri Madhu Goud",INC,Nizamabad (Andhra Pradesh )
584,"Yerrannaidu,Shri Kinjarapu",TDP,Srikakulam (Andhra Pradesh )
585,"Zahedi,Shri Mahboob",CPI(M),Katwa (West Bengal )
