,Member,Party Name,Constituency
359,"Rajbhar,Shri Ramashankar",BSP,Salempur (Uttar Pradesh )
360,"Rajendran,Shri C.",AIADMK,Chennai South (Tamil Nadu )
361,"Rajesh,Shri M. B.",CPI(M),Palakkad (Kerala )
362,"Raju ,Dr. M. Mangapati Pallam",INC,Kakinada (Andhra Pradesh )
363,"Rajukhedi,Shri Gajendra Singh",INC,Dhar -ST (Madhya Pradesh )
364,"Ram,Shri Purnmasi",JD(U),Gopalganj -SC (Bihar )
365,"Ramasubbu,Shri S.S.",INC,Tirunelveli (Tamil Nadu )
366,"Ramkishun,Shri",SP,Chandauli (Uttar Pradesh )
367,"Rana,Shri Jagdish Singh",BSP,Saharanpur (Uttar Pradesh )
368,"Rana,Shri Kadir",BSP,Muzaffarnagar (Uttar Pradesh )
369,"Rana ,Shri Rajendrasinh (Raju Rana)",BJP,Bhavnagar (Gujarat )
370,"Rane,Dr. Nilesh Narayan",INC,Ratnagiri-Sindhudurg (Maharashtra )
371,"Rao,Shri Konakalla Narayana",TDP,Machilipatnam (Andhra Pradesh )
372,"Rao,Shri Rayapati Sambasiva",INC,Guntur (Andhra Pradesh )
373,"Rao,Dr. Kavuri Samba Siva",INC,Eluru (Andhra Pradesh )
374,"Rao,Shri Nama Nageswara",TDP,Khammam (Andhra Pradesh )
375,"Rao,Shri Kalvakuntla Chandrashekar",TRS,Mahabubnagar (Andhra Pradesh )
376,"Rao, Inderjit Singh,",INC,Gurgaon (Haryana )
377,"Rathod,Shri Ramesh",TDP,Adilabad -ST (Andhra Pradesh )
378,"Rathwa,Shri Ramsinh Pataliyabhai",BJP,Chhota Udaipur -ST (Gujarat )
379,"Rawat,Shri Harish",INC,Hardwar (Uttarakhand )
380,"Rawat,Shri Ashok Kumar",BSP,Misrikh -SC (Uttar Pradesh )
381,"Ray,Prof. Sougata",AITC,Dum Dum (West Bengal )
382,"Ray,Shri Rudra Madhab",BJD,Kandhamal (Odisha )
383,"Ray,Shri Bishnu Pada",BJP,Andaman and Nicobar Islands (Andaman and Nicobar Islands )
384,"Reddy,Shri Mekapati Rajamohan",YSR Congress Party,Nellore (Andhra Pradesh )
385,"Reddy,Shri Komatireddy Raj Gopal",INC,Bhongir (Andhra Pradesh )
386,"Reddy,Shri Jaipal Sudini",INC,Chelvella (Andhra Pradesh )
387,"Reddy,Shri Magunta Sreenivasulu",INC,Ongole (Andhra Pradesh )
388,"Reddy,Shri S.P.Y.",INC,Nandyal (Andhra Pradesh )
389,"Reddy,Shri Kotla Jaya Surya Prakash",INC,Kurnool (Andhra Pradesh )
390,"Reddy,Shri Anantha Venkatarami",INC,Anantapur (Andhra Pradesh )
391,"Reddy,Shri Y. S. Jagan Mohan",YSR Congress Party,Kadapa (Andhra Pradesh )
392,"Reddy,Shri Modugula Venugopala",TDP,Narasaraopet (Andhra Pradesh )
393,"Riyan,Shri Baju Ban",CPI(M),Tripura East -ST (Tripura )
394,"Roy,Shri Nripendra Nath",AIFB,Coochbehar -SC (West Bengal )
395,"Roy,Shri Mahendra Kumar",CPI(M),Jalpaiguri -SC (West Bengal )
396,"Roy,Dr. Arjun",JD(U),Sitamarhi (Bihar )
397,"Roy (Banerjee),Smt. Satabdi",AITC,Birbhum (West Bengal )
398,"Ruala,Shri C. L.",INC,Mizoram -ST (Mizoram )
399,"Sachan,Shri Rakesh",SP,Fatehpur (Uttar Pradesh )
400,"Saha,Dr. Anup Kumar",CPI(M),Bardhaman Purba -SC (West Bengal )
401,"Sahai,Shri Subodh Kant",INC,Ranchi (Jharkhand )
402,"Sahu,Shri Chandu Lal",BJP,Mahasamund (Chhattisgarh )
403,"Sai,Shri Vishnu Deo",BJP,Raigarh -ST (Chhattisgarh )
404,"Sampath,Dr. Anirudhan",CPI(M),Attingal (Kerala )
405,"Sangma,Smt. Agatha K.",NCP,Tura -ST (Meghalaya )
406,"Sardinha,Shri Francisco Cosme",INC,South Goa (Goa )
407,"Saroj,Smt. Sushila",SP,Mohanlalganj -SC (Uttar Pradesh )
408,"Saroj,Shri Tufani",SP,Machhlishahr -SC (Uttar Pradesh )
409,"Sarvey,Shri Sathyanarayana",INC,Malkajgiri (Andhra Pradesh )
410,"Satpathy,Shri Tathagata",BJD,Dhenkanal (Odisha )
411,"Sayeed,Shri Hamdullah",INC,Lakshadweep -ST (Lakshadweep )
412,"Scindia,Smt. Yashodhara Raje",BJP,Gwalior (Madhya Pradesh )
413,"Scindia,Shri Jyotiraditya Madhavrao",INC,Guna (Madhya Pradesh )
414,"Selja,Kumari",INC,Ambala -SC (Haryana )
415,"Semmalai,Shri S.",AIADMK,Salem (Tamil Nadu )
416,"Sethi,Shri Arjun Charan",BJD,Bhadrak -SC (Odisha )
417,"Shah,Smt. Mala Rajya Laxmi",BJP,Tehri Garhwal (Uttarakhand )
418,"Shanavas,Shri M. I.",INC,Wayanad (Kerala )
419,"Shantha,Smt. J.",BJP,Bellary -ST (Karnataka )
420,"Shanthi,Smt. M. Vijaya",TRS,Medak (Andhra Pradesh )
421,"Shariq,Shri Sharifuddin",J&KNC,Baramulla (Jammu and Kashmir )
422,"Sharma,Shri Madan Lal",INC,Jammu (Jammu and Kashmir )
423,"Sharma,Dr. Arvind Kumar",INC,Karnal (Haryana )
424,"Sharma,Shri Jagdish",JD(U),Jahanabad (Bihar )
425,"Shekhar,Shri Neeraj",SP,Ballia (Uttar Pradesh )
426,"Shekhawat,Shri Gopal Singh",INC,Rajsamand (Rajasthan )
427,"Shetkar,Shri Suresh Kumar",INC,Zahirabad (Andhra Pradesh )
428,"Shetti,Shri Raju alias Devappa Anna",SWP,Hatkanangle (Maharashtra )
429,"Shinde,Shri Sushil Kumar Sambhajirao",INC,Solapur -SC (Maharashtra )
430,"Shivakumar ,Shri K. alias J.K. Ritheesh",DMK,Ramanathapuram (Tamil Nadu )
431,"Shivaramagouda,Shri",BJP,Koppal (Karnataka )
432,"Shukla ,Shri Balkrishna Khanderao",BJP,Vadodara (Gujarat )
433,"Sibal,Shri Kapil",INC,Chandni Chowk (NCT of Delhi )
434,"Siddeshwara,Shri Gowdar Mallikarjunappa",BJP,Davanagere (Karnataka )
435,"Sidhu,Shri Navjot Singh",BJP,Amritsar (Punjab )
436,"Singh,Shri Radha Mohan",BJP,Purvi Champaran (Bihar )
437,"Singh,Dr. Raghuvansh Prasad",RJD,Vaishali (Bihar )
438,"Singh,Shri Uday",BJP,Purnia (Bihar )
439,"Singh,Shri Digvijay",Ind.,Banka (Bihar )
440,"Singh,Shri Rajiv Ranjan (Lalan)",JD(U),Munger (Bihar )
441,"Singh,Smt. Meena",JD(U),Arrah (Bihar )
442,"Singh,Shri Sushil Kumar",JD(U),Aurangabad (Bihar )
443,"Singh,Shri Prabhunath",RJD,Maharajganj (Bihar )
444,"Singh,Shri Murarilal",BJP,Surguja -ST (Chhattisgarh )
445,"Singh,Shri Virbhadra",INC,Mandi (Himachal Pradesh )
446,"Singh,Smt. Pratibha",INC,Mandi (Himachal Pradesh )
447,"Singh,Chaudhary Lal",INC,Udhampur (Jammu and Kashmir )
448,"Singh,Shri Pashupati Nath",BJP,Dhanbad (Jharkhand )
449,"Singh,Shri Dushyant",BJP,Jhalawar-Baran (Rajasthan )
450,"Singh,Shri Ganesh",BJP,Satna (Madhya Pradesh )
451,"Singh,Shri Rakesh",BJP,Jabalpur (Madhya Pradesh )
452,"Singh,Shri Yashvir",SP,Nagina -SC (Uttar Pradesh )
453,"Singh,Shri Ajit",RLD,Baghpat (Uttar Pradesh )
454,"Singh,Shri Raj Nath",BJP,Ghaziabad (Uttar Pradesh )
455,"Singh,Shri N.Dharam",INC,Bidar (Karnataka )
456,"Singh,Shri Dhananjay",BSP,Jaunpur (Uttar Pradesh )
457,"Singh,Shri Ratanjit Pratap Narain",INC,Kushi Nagar (Uttar Pradesh )
458,"Singh,Shri Brijbhushan Sharan",SP,Kaiserganj (Uttar Pradesh )
459,"Singh,Shri Radhe Mohan",SP,Ghazipur (Uttar Pradesh )
460,"Singh,Rajkumari Ratna",INC,Pratapgarh (Uttar Pradesh )
461,"Singh,Kunwar Rewati Raman",SP,Allahabad (Uttar Pradesh )
462,"Singh,Shri Vijay Bahadur",BSP,Hamirpur (Uttar Pradesh )
463,"Singh,Shri Kalyan",Ind.,Etah (Uttar Pradesh )
464,"Singh,Shri Ravneet",INC,Anandpur Sahib (Punjab )
465,"Singh,Shri Pradeep Kumar",BJP,Araria (Bihar )
466,"Singh,Shri Mahabali",JD(U),Karakat (Bihar )
467,"Singh,Dr. Bhola",BJP,Nawada (Bihar )
468,"Singh,Shri Uday Pratap",INC,Hoshangabad (Madhya Pradesh )
469,"Singh,Shri Ratan",INC,Bharatpur -SC (Rajasthan )
470,"Singh,Shri Umashanker",RJD,Maharajganj (Bihar )
471,"Singh,Shri Jaswant",BJP,Darjeeling (West Bengal )
472,"Singh,Shri Jagadanand",RJD,Buxar (Bihar )
473,"Singh,Shri Bhoopendra",BJP,Sagar (Madhya Pradesh )
474,"Singh, Smt. Rajesh Nandini",INC,Shahdol -ST (Madhya Pradesh )
475,"Singh,Shri Ijyaraj",INC,Kota (Rajasthan )
476,"Singh,Shri Jitendra",INC,Alwar (Rajasthan )
477,"Singh Deo,Shri Kalikesh Narayan",BJD,Bolangir (Odisha )
478,"Singla,Shri Vijay Inder",INC,Sangrur (Punjab )
479,"Sinh,Dr. Sanjay",INC,Sultanpur (Uttar Pradesh )
480,"Sinha,Shri Shatrughan Prasad",BJP,Patna Sahib (Bihar )
481,"Sinha,Shri Yashwant",BJP,Hazaribagh (Jharkhand )
482,"Siricilla,Shri Rajaiah",INC,Warangal -SC (Andhra Pradesh )
483,"Sivaprasad,Dr. Naramalli",TDP,Chittoor -SC (Andhra Pradesh )
484,"Sivasami,Shri C.",AIADMK,Tiruppur (Tamil Nadu )
485,"Solanki,Shri Makhansingh",BJP,Khargone -ST (Madhya Pradesh )
486,"Solanki,Shri Bharatsinh Madhavsinh",INC,Anand (Gujarat )
487,"Solanki ,Shri Dinubhai Boghabhai",BJP,Junagadh (Gujarat )
488,"Solanki,Dr. (Prof.) Kirit Premjibhai",BJP,Ahmedabad West -SC (Gujarat )
489,"Soren,Shri Shibu",JMM,Dumka -ST (Jharkhand )
490,"Spandana,Km. Ramya Divya",INC,Mandya (Karnataka )
491,"Sudhakaran,Shri Kumbakudi",INC,Kannur (Kerala )
492,"Sugavanam,Shri E.G.",DMK,Krishnagiri (Tamil Nadu )
493,"Sugumar,Shri K.",AIADMK,Pollachi (Tamil Nadu )
494,"Suklabaidya,Shri Lalit Mohan",INC,Karimganj -SC (Assam )
495,"Sule,Smt. Supriya Sadanand",NCP,Baramati (Maharashtra )
496,"Suman,Shri Kabir",AITC,Jadavpur (West Bengal )
497,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
498,"Suresh,Shri Doddaalahalli Kempegowda",INC,Bangalore Rural (Karnataka )
499,"Sushant,Dr. Rajan",BJP,Kangra (Himachal Pradesh )
500,"Swamy,Shri Janardhana",BJP,Chitradurga -SC (Karnataka )
501,"Swamy,Shri N. Chaluvaraya",JD(S),Mandya (Karnataka )
502,"Swaraj,Smt. Sushma",BJP,Vidisha (Madhya Pradesh )
503,"Tagore ,Shri Manickam",INC,Virudhunagar (Tamil Nadu )
504,"Takam Sanjoy,Shri",INC,Arunachal West (Arunachal Pradesh )
505,"Tamta,Shri Pradeep",INC,Almora -SC (Uttarakhand )
506,"Tandon,Shri Lal Ji",BJP,Lucknow (Uttar Pradesh )
507,"Tandon,Smt. Annu",INC,Unnao (Uttar Pradesh )
508,"Tanwar,Shri Ashok",INC,Sirsa -SC (Haryana )
509,"Tarai,Shri Bibhu Prasad",CPI,Jagatsinghpur -SC (Odisha )
510,"Taviad,Dr. (Smt.) Prabha Kishor",INC,Dahod -ST (Gujarat )
511,"Taware ,Shri Suresh Kashinath",INC,Bhiwandi (Maharashtra )
512,"Tewari,Shri Manish",INC,Ludhiana (Punjab )
513,"Thakor,Shri Jagdish",INC,Patan (Gujarat )
514,"Thakur,Shri Anurag Singh",BJP,Hamirpur (Himachal Pradesh )
515,"Thamaraiselvan,Shri R.",DMK,Dharmapuri (Tamil Nadu )
516,"Thambi Durai,Dr. M.",AIADMK,Karur (Tamil Nadu )
517,"Tharoor,Dr. Shashi",INC,Thiruvananthapuram (Kerala )
518,"Thirumaavalavan,Dr. Tholkappiyan",VCK,Chidambaram -SC (Tamil Nadu )
519,"Thomas,Shri P. T.",INC,Idukki (Kerala )
520,"Thomas,Prof. Kuruppassery Varkey",INC,Ernakulam (Kerala )
521,"Tirath,Smt. Krishna",INC,North West Delhi -SC (NCT of Delhi )
522,"Tirkey,Shri Manohar",RSP,Alipurduars -ST (West Bengal )
523,"Tiwari ,Shri Bhismshankar Alias Kushal",BSP,Sant Kabir Nagar (Uttar Pradesh )
524,"Tomar,Shri Narendra Singh",BJP,Morena (Madhya Pradesh )
525,"Toppo,Shri Joseph",AGP,Tezpur (Assam )
526,"Trivedi,Shri Dinesh",AITC,Barrackpur (West Bengal )
527,"Tudu,Shri Laxman",BJD,Mayurbhanj -ST (Odisha )
528,"Udasi,Shri Shivkumar Chanabasappa",BJP,Haveri (Karnataka )
529,"Upadhyay,Smt. Seema",BSP,Fatehpur Sikri (Uttar Pradesh )
530,"Vardhan,Shri Harsh",INC,Maharajganj (Uttar Pradesh )
531,"Vasava,Shri Mansukhbhai Dhanjibhai",BJP,Bharuch (Gujarat )
532,"Venugopal,Thiru Danapal",DMK,Tiruvannamalai (Tamil Nadu )
533,"Venugopal,Dr. Ponnusamy",AIADMK,Tiruvallur -SC (Tamil Nadu )
534,"Venugopal,Shri K. C.",INC,Alappuzha (Kerala )
535,"Verma,Smt. Usha",SP,Hardoi -SC (Uttar Pradesh )
536,"Verma,Shri Beni Prasad",INC,Gonda (Uttar Pradesh )
537,"Verma,Shri Sajjan Singh",INC,Dewas -SC (Madhya Pradesh )
538,"Vijayan,Shri A.K.S.",DMK,Nagapattinam -SC (Tamil Nadu )
539,"Vishwanath,Shri Adagooru Huchegowda",INC,Mysore (Karnataka )
540,"Vivekanand,Dr. Gaddam",INC,Peddapalle -SC (Andhra Pradesh )
541,"Vundavalli,Shri Aruna Kumar",INC,Rajahmundry (Andhra Pradesh )
542,"Vyas,Dr.(Kum.) Girija",INC,Chittorgarh (Rajasthan )
543,"Wakchaure ,Shri Bhausaheb",SS,Shirdi -SC (Maharashtra )
544,"Wankhede,Shri Subhash Bapurao",SS,Hingoli (Maharashtra )
545,"Wasnik,Shri Mukul Balkrishna",INC,Ramtek -SC (Maharashtra )
546,"Yadav,Shri Arun Subhashchandra",INC,Khandwa (Madhya Pradesh )
547,"Yadav,Shri M. Anjan Kumar",INC,Secunderabad (Andhra Pradesh )
548,"Yadav,Shri Akhilesh",SP,Kannauj (Uttar Pradesh )
549,"Yadav,Smt. Dimple",SP,Kannauj (Uttar Pradesh )
550,"Yadav,Shri Dinesh Chandra",JD(U),Khagaria (Bihar )
551,"Yadav,Shri Sharad",JD(U),Madhepura (Bihar )
552,"Yadav,Shri Hukmdev Narayan",BJP,Madhubani (Bihar )
553,"Yadav,Shri Madhusudan",BJP,Rajnandgaon (Chhattisgarh )
554,"Yadav, Prof. Ranjan Prasad",JD(U),Pataliputra (Bihar )
555,"Yadav,Shri Om Prakash",Ind.,Siwan (Bihar )
556,"Yadav,Shri Ramakant",BJP,Azamgarh (Uttar Pradesh )
557,"Yadav,Shri Dharmendra",SP,Badaun (Uttar Pradesh )
558,"Yadav,Shri Mulayam Singh",SP,Mainpuri (Uttar Pradesh )
559,"Yaskhi,Shri Madhu Goud",INC,Nizamabad (Andhra Pradesh )
