,Member,Party Name,Constituency
363,"Premajam,Prof.(Smt.) A.K.",CPI(M),Badagara (Kerala )
364,"Puglia,Shri Naresh Kumar",INC,Chandrapur (Maharashtra )
365,"Radhakrishnan,Shri Varkala",CPI(M),Chirayinkil (Kerala )
366,"Radhakrishnan,Shri C.P.",BJP,Coimbatore (Tamil Nadu )
367,"Radhakrishnan,Shri Pon",BJP,Nagercoil (Tamil Nadu )
368,"Rai,Shri Nawal Kishore",JD(U),Sitamarhi (Bihar )
369,"Rajaiah,Shri Malyala",TDP,Siddipet -SC (Andhra Pradesh )
370,"Rajbangshi,Shri Madhab",INC,Mangaldoi (Assam )
371,"Rajbhar,Shri Babban",BSP,Salempur (Uttar Pradesh )
372,"Raje,Smt. Vasundhara",BJP,Jhalawar (Rajasthan )
373,"Rajendran,Shri P.",CPI(M),Quilon (Kerala )
374,"Rajeswaramma,Dr. (Smt.) Vukkala",TDP,Nellore -SC (Andhra Pradesh )
375,"Rajkumar,Shri Wangcha",INC,Arunachal East (Arunachal Pradesh )
376,"Rajukhedi,Shri Gajendra Singh",INC,Dhar -ST (Madhya Pradesh )
377,"Ram,Shri Braj Mohan",BJP,Palamu -SC (Jharkhand )
378,"Ram Sagar,Shri",SP,Barabanki -SC (Uttar Pradesh )
379,"Ram Sajeevan,Shri",BSP,Banda (Uttar Pradesh )
380,"Ram Shakal,Shri",BJP,Robertsganj -SC (Uttar Pradesh )
381,"Ramachandran,Shri Gingee N",MDMK,Tindivanam (Tamil Nadu )
382,"Ramaiah,Shri Gunipati",TDP,Rajampet (Andhra Pradesh )
383,"Ramaiah,Dr. Bolla Bulli",TDP,Eluru (Andhra Pradesh )
384,"Ramamohan,Shri Gadde",TDP,Vijayawada (Andhra Pradesh )
385,"Ramanaidu,Dr. Daggubati",TDP,Bapatla (Andhra Pradesh )
386,"Ramchandra Veerappa,Shri",BJP,Bidar -SC (Karnataka )
387,"Ramulu,Shri H.G.",INC,Koppal (Karnataka )
388,"Rana ,Shri Rajendrasinh (Raju Rana)",BJP,Bhavnagar (Gujarat )
389,"Rana,Shri Kashi Ram",BJP,Surat (Gujarat )
390,"Ranjan (Pappu Yadav),Shri Rajesh",Ind.,Purnia (Bihar )
391,"Rao,Shri Chennamaneni Vidyasagar",BJP,Karimnagar (Andhra Pradesh )
392,"Rao,Dr. Dadichiluka Veera Gouri Sankara",TDP,Parvathipuram -ST (Andhra Pradesh )
393,"Rashtrapal,Shri Praveen",INC,Patan -SC (Gujarat )
394,"Rathwa,Shri Ramsinh Pataliyabhai",BJP,Chhota Udaipur -ST (Gujarat )
395,"Rau,Smt. Prabha",INC,Wardha (Maharashtra )
396,"Ravi,Shri Sheesh Ram Singh",BJP,Bijnor -SC (Uttar Pradesh )
397,"Rawale,Shri Mohan",SS,Mumbai-South-Central (Maharashtra )
398,"Rawat,Shri Pradeep",BJP,Pune (Maharashtra )
399,"Rawat,Shri Bachi Singh",BJP,Almora (Uttarakhand )
400,"Rawat,Prof. Rasa Singh",BJP,Ajmer (Rajasthan )
401,"Ray,Shri Bishnu Pada",BJP,Andaman and Nicobar Islands (Andaman and Nicobar Islands )
402,"Reddy,Shri Gaddam Ganga",TDP,Nizamabad (Andhra Pradesh )
403,"Reddy,Shri A.P. Jithender",BJP,Mahabubnagar (Andhra Pradesh )
404,"Reddy,Shri Bhuma Nagi",TDP,Nandyal (Andhra Pradesh )
405,"Reddy,Shri Nootanakalava Ramakrishna",TDP,Chittoor (Andhra Pradesh )
406,"Reddy,Shri Y.S. Vivekananda",INC,Cuddapah (Andhra Pradesh )
407,"Reddy,Shri Chada Suresh",TDP,Hanamkonda (Andhra Pradesh )
408,"Reddy,Shri Jaipal Sudini",INC,Miryalguda (Andhra Pradesh )
409,"Riyan,Shri Baju Ban",CPI(M),Tripura East -ST (Tripura )
410,"Rongpi,Dr. Jayanta",CPI(ML)(L),Autonomous District -ST (Assam )
411,"Roy,Shri Subodh",CPI(M),Bhagalpur (Bihar )
412,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar -SC (West Bengal )
413,"Rudy,Shri Rajiv Pratap",BJP,Chapra (Bihar )
414,"Sahu,Shri Tarachand",BJP,Durg (Chhattisgarh )
415,"Sahu,Shri Anadi Charan",BJP,Berhampur (Odisha )
416,"Sai,Shri Vishnu Deo",BJP,Raigarh -ST (Chhattisgarh )
417,"Saiduzzaman,Shri S.",INC,Muzaffarnagar (Uttar Pradesh )
418,"Samantaray,Shri Prabhat Kumar",BJD,Kendrapara (Odisha )
419,"Sanadi,Prof. Imam",INC,Dharwad South (Karnataka )
420,"Sanghani,Shri Dileep",BJP,Amreli (Gujarat )
421,"Sangma,Shri Purno Agitok",NCP,Tura (Meghalaya )
422,"Sangtam,Shri K. Asungba",INC,Nagaland (Nagaland )
423,"Sangwan,Shri Kishan Singh",BJP,Sonipat (Haryana )
424,"Sankeshwar,Shri Vijay",BJP,Dharwad North (Karnataka )
425,"Sankhwar,Shri Pyare Lal",BSP,Ghatampur -SC (Uttar Pradesh )
426,"Sar,Shri Nikhilananda",CPI(M),Burdwan (West Bengal )
427,"Saradgi,Shri Iqbal Ahmed",INC,Gulbarga (Karnataka )
428,"Sarkar,Dr. Bikram",AITC,Panskura (West Bengal )
429,"Saroj,Shri Tufani",SP,Saidpur -SC (Uttar Pradesh )
430,"Saroj,Smt. Sushila",SP,Misrikh -SC (Uttar Pradesh )
431,"Saroja,Dr.(Smt.) V.",AIADMK,Rasipuram -SC (Tamil Nadu )
432,"Sathi,Shri Harpal Singh",BJP,Hardwar -SC (Uttarakhand )
433,"Satyanarayana,Shri Botcha",INC,Bobbili (Andhra Pradesh )
434,"Satyanarayana Rao,Shri S.B.P.B.K.",BJP,Rajahmundry (Andhra Pradesh )
435,"Sayeed,Shri P.M.",INC,Lakshadweep -ST (Lakshadweep )
436,"Scindia,Shri Jyotiraditya Madhavrao",INC,Guna (Madhya Pradesh )
437,"Scindia,Shri Madhavrao",INC,Guna (Madhya Pradesh )
438,"Selvaganapathi,Shri T.M.",AIADMK,Salem (Tamil Nadu )
439,"Sen,Smt. Minati",CPI(M),Jalpaiguri (West Bengal )
440,"Sengupta,Dr. Nitish",AITC,Contai (West Bengal )
441,"Seth,Shri Lakshman Chandra",CPI(M),Tamluk (West Bengal )
442,"Sethi,Shri Arjun Charan",BJD,Bhadrak -SC (Odisha )
443,"Shah,Lt. Col.(Retd) Maharaja Manabendra",BJP,Tehri Garhwal (Uttarakhand )
444,"Shahabuddin,Dr. Mohammed",RJD,Siwan (Bihar )
445,"Shaheen,Shri Abdul Rashid",J&KNC,Baramulla (Jammu and Kashmir )
446,"Shakya,Shri Raghuraj Singh",SP,Etawah (Uttar Pradesh )
447,"Shandil,Dr. (Col.) Dhani Ram",HVC,Shimla -SC (Himachal Pradesh )
448,"Shanmugam,Shri N.T.",PMK,Vellore (Tamil Nadu )
449,"Sharma,Capt. Satish",INC,Rae Bareli (Uttar Pradesh )
450,"Shashi Kumar,Shri",JD(U),Chitradurga (Karnataka )
451,"Shervani,Shri Saleem Iqbal",SP,Budaun (Uttar Pradesh )
452,"Shinde,Shri Sushil Kumar Sambhajirao",INC,Solapur (Maharashtra )
453,"Shukla,Shri Shyama Charan",INC,Mahasamund (Chhattisgarh )
454,"Sikdar,Shri Tapan",BJP,Dum Dum (West Bengal )
455,"Singh,Shri Maheshwar",BJP,Mandi (Himachal Pradesh )
456,"Singh,Shri Tilakdhari Prasad",INC,Kodarma (Jharkhand )
457,"Singh,Dr. Raman",BJP,Rajnandgaon (Chhattisgarh )
458,"Singh,Smt. Kanti",RJD,Bikramganj (Bihar )
459,"Singh,Shri Ram Prasad",RJD,Arrah (Bihar )
460,"Singh,Smt. Shyama",INC,Aurangabad (Bihar )
461,"Singh,Shri Digvijay",Samata Party,Banka (Bihar )
462,"Singh,Dr. Raghuvansh Prasad",RJD,Vaishali (Bihar )
463,"Singh,Shri Radha Mohan",BJP,Motihari (Bihar )
464,"Singh,Shri Chhatrapal",BJP,Bulandshahr (Uttar Pradesh )
465,"Singh,Shri Kunwar Sarvraj",SP,Aonla (Uttar Pradesh )
466,"Singh,Shri Chandra Bhushan",SP,Farrukhabad (Uttar Pradesh )
467,"Singh,Shri Rampal",BJP,Domariyaganj (Uttar Pradesh )
468,"Singh,Shri Chandra Nath",SP,Machhlishahr (Uttar Pradesh )
469,"Singh,Kunwar Akhilesh",SP,Maharajganj (Uttar Pradesh )
470,"Singh,Shri Jai Bhadra",BSP,Sultanpur (Uttar Pradesh )
471,"Singh,Shri Chandra Vijay",ABLTC,Moradabad (Uttar Pradesh )
472,"Singh,Shri Prabhunath",Samata Party,Maharajganj (Bihar )
473,"Singh,Smt. Renu Kumari",Samata Party,Khagaria (Bihar )
474,"Singh,Shri Ram Jeevan",JD(U),Balia (Bihar )
475,"Singh,Shri Rajo",INC,Begusarai (Bihar )
476,"Singh,Shri Th. Chaoba",BJP,Inner Manipur (Manipur )
477,"Singh,Baba Saheb Chandra Pratap",BJP,Sidhi -ST (Madhya Pradesh )
478,"Singh,Shri Lakshman",INC,Rajgarh (Madhya Pradesh )
479,"Singh,Shri Ramanand",BJP,Satna (Madhya Pradesh )
480,"Singh,Dr. Ram Lakhan",BJP,Bhind (Madhya Pradesh )
481,"Singh,Shri Charanjit",INC,Hoshiarpur (Punjab )
482,"Singh,Shri Balbir",INC,Jullundur (Punjab )
483,"Singh,Shri Vishvendra",BJP,Bharatpur (Rajasthan )
484,"Singh,Shri Vijayendra Pal",BJP,Bhilwara (Rajasthan )
485,"Singh,Shri Ajit",RLD,Baghpat (Uttar Pradesh )
486,"Singh,Shri Brijbhushan Sharan",BJP,Gonda (Uttar Pradesh )
487,"Singh,Rajkumari Ratna",INC,Pratapgarh (Uttar Pradesh )
488,"Singh Deo,Smt. Sangeeta Kumari",BJP,Bolangir (Odisha )
489,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",INC,Dhenkanal (Odisha )
490,"Sinha,Shri Manoj Kumar",BJP,Ghazipur (Uttar Pradesh )
491,"Sinha,Shri Yashwant",BJP,Hazaribagh (Jharkhand )
492,"Sivakumar,Shri V.S.",INC,Trivandrum (Kerala )
493,"Solanki,Shri Bhupendrasinh Prabhatsinh",BJP,Godhra (Gujarat )
494,"Sorake,Shri Vinay Kumar",INC,Udupi (Karnataka )
495,"Soren,Shri Shibu",JMM,Dumka -ST (Jharkhand )
496,"Sreenivaasan,Shri C.",AIADMK,Dindigul (Tamil Nadu )
497,"Srikantappa,Shri D.C.",BJP,Chikmagalur (Karnataka )
498,"Srinivasa Rao,Shri Ganta",TDP,Anakapalli (Andhra Pradesh )
499,"Subba,Shri Moni Kumar",INC,Tezpur (Assam )
500,"Sudheeran,Shri V.M.",INC,Alleppey (Kerala )
501,"Suguna Kumari,Dr. (Smt.) Chellamella",TDP,Peddapalle -SC (Andhra Pradesh )
502,"Suman,Shri Ramji Lal",SP,Firozabad -SC (Uttar Pradesh )
503,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
504,"Sushree, Uma Bharati",BJP,Bhopal (Madhya Pradesh )
505,"Swain,Shri M.A. Kharabela",BJP,Balasore (Odisha )
506,"Swami,Shri Ishwar Dayal",BJP,Karnal (Haryana )
507,"Talib Hussain,Chowdhary",J&KNC,Jammu (Jammu and Kashmir )
508,"Tejveer Singh,Chaudhary",BJP,Mathura (Uttar Pradesh )
509,"Thakkar,Smt. Jayaben B.",BJP,Baroda (Gujarat )
510,"Thakor,Shri Punjaji Sadaji",BJP,Mehesana (Gujarat )
511,"Thakur,Dr. Chandreshwar Prasad",BJP,Patna (Bihar )
512,"Thakur,Shri Chunni Lal Bhau",BJP,Bhandara (Maharashtra )
513,"Thakur,Shri Ramsheth",PAWPI,Kulaba (Maharashtra )
514,"Thirunavukkarasar,Shri Su.",BJP,Pudukkottai (Tamil Nadu )
515,"Thomas,Shri P.C.",IFDP,Muvattupuzha (Kerala )
516,"Tiwari,Shri Lal Bihari",BJP,East Delhi (NCT of Delhi )
517,"Tiwari,Shri Narayan Datt",INC,Nainital (Uttarakhand )
518,"Tiwari,Shri Sunder Lal",INC,Rewa (Madhya Pradesh )
519,"Tomar,Dr. Ramesh Chand",BJP,Hapur (Uttar Pradesh )
520,"Topdar,Shri Tarit Baran",CPI(M),Barrackpur (West Bengal )
521,"Tripathi,Shri Prakash Mani",BJP,Deoria (Uttar Pradesh )
522,"Tripathi,Shri Ram Naresh",BJP,Seoni (Madhya Pradesh )
523,"Tripathy,Shri Braja Kishore",BJD,Puri (Odisha )
524,"Tur,Shri Tarlochan Singh",SAD,Tarn Taran (Punjab )
525,"Uppalapati,Shri Venkata Krishnam Raju",BJP,Narasapur (Andhra Pradesh )
526,"Vaghela,Shri Shankersinh",INC,Kapadvanj (Gujarat )
527,"Vaiko,Shri",MDMK,Sivakasi (Tamil Nadu )
528,"Vajpayee,Shri Atal Bihari",BJP,Lucknow (Uttar Pradesh )
529,"Vanlalzawma,Shri",Ind.,Mizoram -ST (Mizoram )
530,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka -SC (Gujarat )
531,"Vasava,Shri Mansukhbhai Dhanjibhai",BJP,Broach (Gujarat )
532,"Venkataswamy,Dr. Nandipaku",BJP,Tirupati -SC (Andhra Pradesh )
533,"Venkateshwarlu,Shri Bodakunti",TDP,Warangal (Andhra Pradesh )
534,"Venkateswara Rao,Shri Yemparala",TDP,Guntur (Andhra Pradesh )
535,"Venkateswarlu,Prof. Ummareddy",TDP,Tenali (Andhra Pradesh )
536,"Venugopal,Thiru Danapal",DMK,Tiruppattur (Tamil Nadu )
537,"Venugopal Chary,Dr. Samudrala",TDP,Adilabad (Andhra Pradesh )
538,"Verma,Shri Ravi Prakash",SP,Kheri (Uttar Pradesh )
539,"Verma,Shri Ram Murti Singh",SP,Shahjahanpur (Uttar Pradesh )
540,"Verma,Shri Rajesh",BSP,Sitapur (Uttar Pradesh )
541,"Verma,Dr. Sahib Singh",BJP,Outer Delhi (NCT of Delhi )
542,"Verma,Prof.(Smt.) Rita",BJP,Dhanbad (Jharkhand )
543,"Verma,Shri Beni Prasad",SP,Kaiserganj (Uttar Pradesh )
544,"Vetriselvan,Shri V.",DMK,Krisnagiri (Tamil Nadu )
545,"Vijaya Kumari Ganti,Smt.",TDP,Amalapuram -SC (Andhra Pradesh )
546,"Vijayakumari,Smt. Dumpa Mary",TDP,Bhadrachalam -ST (Andhra Pradesh )
547,"Vijayan,Shri A.K.S.",DMK,Nagapattinam -SC (Tamil Nadu )
548,"Vishnu Datt,Vaidya",BJP,Jammu (Jammu and Kashmir )
549,"Vyas,Dr.(Kum.) Girija",INC,Udaipur (Rajasthan )
550,"Wadiyar,Shri Srikanta Datta Narasimharaja",INC,Mysore (Karnataka )
551,"Wanaga,Shri Chintaman Navsha",BJP,Dahanu -ST (Maharashtra )
552,"Yadav,Dr. Jaswant Singh",BJP,Alwar (Rajasthan )
553,"Yadav,Shri Akhilesh",SP,Kannauj (Uttar Pradesh )
554,"Yadav,Shri Mulayam Singh",SP,Sambhal (Uttar Pradesh )
555,"Yadav,Shri Ramakant",SP,Azamgarh (Uttar Pradesh )
556,"Yadav,Shri Jagdambi Prasad",BJP,Godda (Jharkhand )
557,"Yadav,Shri Pradeep",BJP,Godda (Jharkhand )
558,"Yadav,Shri Hukmdev Narayan",BJP,Madhubani (Bihar )
559,"Yadav,Shri Dinesh Chandra",JD(U),Saharsa (Bihar )
560,"Yadav,Shri Sharad",JD(U),Madhepura (Bihar )
561,"Yadav,Dr.(Smt.) Sudha",BJP,Mahendergarh (Haryana )
562,"Yadav,Shri Devendra Prasad",JD(U),Jhanjharpur (Bihar )
563,"Yadav,Shri Balram Singh",SP,Mainpuri (Uttar Pradesh )
564,"Yadav,Shri Bhal Chandra",SP,Khalilabad (Uttar Pradesh )
565,"Yadav,Dr. Kunwar Devendra Singh",SP,Etah (Uttar Pradesh )
566,"Yerrannaidu,Shri Kinjarapu",TDP,Srikakulam (Andhra Pradesh )
567,"Zahedi,Shri Mahboob",CPI(M),Katwa (West Bengal )
