,Member,Party Name,Constituency
350,"Pradhani,Shri Khagapati",Congress(I),Nowrangpur-ST (Odisha )
351,"Prakash Chandra,Shri",Congress(I),Barh (Bihar )
352,"Prasad,Shri V. Sreenivasa",Janata Party,Chamrajanagar-SC (Karnataka )
353,"Puran Chandra,Shri",Congress(I),Hathras-SC (Uttar Pradesh )
354,"Purohit,Shri Banwari Lal",Congress(I),Nagpur (Maharashtra )
355,"Purushothaman,Shri Vakkom",Congress(I),Alleppey (Kerala )
356,"Qureshi,Shri Aziz",Congress(I),Satna (Madhya Pradesh )
357,"Rahman,Shri Ataur",AGP,Barpeta (Assam )
358,"Rai,Shri I. Rama",Congress(I),Kasaragod (Kerala )
359,"Rai,Shri Raj Kumar",Congress(I),Ghosi (Uttar Pradesh )
360,"Rai,Shri Ram Deo",Congress(I),Samastipur (Bihar )
361,"Rajeshwaran,Dr. Vadivelu",Congress(I),Ramanathapuram (Tamil Nadu )
362,"Rajhans,Dr. G.S.",Congress(I),Jhanjharpur (Bihar )
363,"Raju,Shri Bhupati Vijaya Kumar",TDP,Narasapur (Andhra Pradesh )
364,"Raju,Shri Poosapati Ananda Gajapathi",TDP,Bobbili (Andhra Pradesh )
365,"Ram,Shri Ram Ratan",Congress(I),Hajipur-SC (Bihar )
366,"Ram,Shri Ram Swaroop",Congress(I),Gaya-SC (Bihar )
367,"Ram Awadh Prasad,Shri",Congress(I),Basti-SC (Uttar Pradesh )
368,"Ram Dhan,Shri",Congress(I),Lalganj-SC (Uttar Pradesh )
369,"Ram Samujhavan,Shri",Congress(I),Saidpur-SC (Uttar Pradesh )
370,"Ram Singh,Shri",Congress(I),Hardwar-SC (Uttar Pradesh )
371,"Ramaiah,Dr. Bolla Bulli",TDP,Eluru (Andhra Pradesh )
372,"Ramaiah,Shri Sode",CPI,Bhadrachalam-ST (Andhra Pradesh )
373,"Ramamurthy,Shri Vazhappady Koothappadayachi",Congress(I),Krishnagiri (Tamil Nadu )
374,"Ramoowalia,Shri Balwant Singh",Akali Dal,Sangrur (Punjab )
375,"Ramulu,Shri H.G.",Congress(I),Koppal (Karnataka )
376,"Rana Vir Singh,Shri",Congress(I),Kaiserganj (Uttar Pradesh )
377,"Ranga,Prof. Nayakulu G.",Congress(I),Guntur (Andhra Pradesh )
378,"Ranganath,Shri K.H.",Congress(I),Chitradurga (Karnataka )
379,"Rao,Shri V. Krishna",Congress(I),Chikballapur (Karnataka )
380,"Rao,Dr. Kavuri Samba Siva",Congress(I),Machilipatnam (Andhra Pradesh )
381,"Rao,Shri Rachakonda Jagannath",Congress(I),Berhampur (Odisha )
382,"Rao,Shri P.V. Narasimha",Congress(I),Ramtek (Maharashtra )
383,"Rao,Shri Vadde Sobhanadreeswara",TDP,Vijayawada (Andhra Pradesh )
384,"Rao,Shri Aithabathula J.Venkata Butchi Maheshwara",TDP,Amalapuram-SC (Andhra Pradesh )
385,"Rao,Dr. G. Vijaya Rama",TDP,Siddipet-SC (Andhra Pradesh )
386,"Rao,Shri J. Vengala",Congress(I),Khammam (Andhra Pradesh )
387,"Rao,Shri Juvvadi Chokka",Congress(I),Karimnagar (Andhra Pradesh )
388,"Rao Birendra Singh,Shri",Janata Party,Mahendragarh (Haryana )
389,"Rath,Shri Somnath",Congress(I),Aska (Odisha )
390,"Rathawa,Shri Amarsinh",Congress(I),Chhota Udaipur-ST (Gujarat )
391,"Rathod,Shri Uttam B.",Congress(I),Hingoli (Maharashtra )
392,"Rathore,Shri Mohar Singh",Congress(I),Churu (Rajasthan )
393,"Raut,Shri Bhola",Congress(I),Bagaha-SC (Bihar )
394,"Ravani,Shri Navin",Congress(I),Amreli (Gujarat )
395,"Rawat,Shri Prabhu Lal",Congress(I),Banswara-ST (Rajasthan )
396,"Rawat,Shri Kamla Prasad",Congress(I),Barabanki-SC (Uttar Pradesh )
397,"Rawat,Shri Harish",Congress(I),Almora (Uttar Pradesh )
398,"Ray,Dr. Sudhir",CPI(M),Burdwan (West Bengal )
399,"Reddi,Shri C. Madhava",TDP,Adilabad (Andhra Pradesh )
400,"Reddy,Shri Jaipal Sudini",Congress(I),Mahbubnagar (Andhra Pradesh )
401,"Reddy,Shri Bhim Narsinha",CPI(M),Miryalguda (Andhra Pradesh )
402,"Reddy,Shri Bezawada Papi",TDP,Ongole (Andhra Pradesh )
403,"Reddy,Shri Chandupatla Janga",BJP,Hanamkonda (Andhra Pradesh )
404,"Reddy,Dr. D.N.",TDP,Cuddapah (Andhra Pradesh )
405,"Reddy,Shri E. Ayyapu",TDP,Kurnool (Andhra Pradesh )
406,"Reddy,Shri K. Ramachandra",TDP,Hindupur (Andhra Pradesh )
407,"Reddy,Shri M. Raghuma",TDP,Nalgonda (Andhra Pradesh )
408,"Reddy,Shri M. Subba",TDP,Nandyal (Andhra Pradesh )
409,"Reddy,Shri P. Manik",TDP,Medak (Andhra Pradesh )
410,"Riyan,Shri Baju Ban",CPI(M),Tripura East-ST (Tripura )
411,"Roy,Dr. Saradish",CPI(M),Bolpur (West Bengal )
412,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar-SC (West Bengal )
413,"Saha,Shri Ajit Kumar",CPI(M),Vishnupur-SC (West Bengal )
414,"Saha,Shri Gadadhar",CPI(M),Birbhum-SC (West Bengal )
415,"Sahi,Smt. Krishna",Congress(I),Begusarai (Bihar )
416,"Sahu,Shri Shiv Prasad",Congress(I),Ranchi (Bihar )
417,"Saikia,Shri Gakul",AGP,Lakhimpur (Assam )
418,"Saikia,Shri Muhi Ram",AGP,Nowgong (Assam )
419,"Sait,Shri Ebrahim Sulaiman",ML,Manjeri (Kerala )
420,"Sakargayam,Shri Kalicharan",Congress(I),Khandwa (Madhya Pradesh )
421,"Salahuddin,Prof.",Congress(I),Godda (Bihar )
422,"Samant,Dr. Datta",Ind.,Bombay South Central (Maharashtra )
423,"Sambu,Shri Chimata",TDP,Bapatla (Andhra Pradesh )
424,"Sangma,Shri Williamson A.",Congress(I),Tura (Meghalaya )
425,"Sangma,Shri Purno Agitok",Congress(I),Tura (Meghalaya )
426,"Sankhwar,Shri Ashkaran",Congress(I),Ghatampur-SC (Uttar Pradesh )
427,"Sankta Prasad,Dr.",Congress(I),Misrikh-SC (Uttar Pradesh )
428,"Sanyal,Shri Manik",CPI(M),Jalpaiguri (West Bengal )
429,"Sathe Purushottam,Shri Vasant",Congress(I),Wardha (Maharashtra )
430,"Sayeed,Shri P.M.",Congress(I),Lakshadweep-ST (Lakshadweep )
431,"Scindia,Shri Madhavrao",Congress(I),Gwalior (Madhya Pradesh )
432,"Selvendran,Shri P.",AIADMK,Periyakulam (Tamil Nadu )
433,"Sen,Shri Ashok Kumar",Congress(I),Calcutta North West (West Bengal )
434,"Sen,Shri Bhola Nath",Congress(I),Calcutta South (West Bengal )
435,"Sethi,Shri Prakash Chand",Congress(I),Indore (Madhya Pradesh )
436,"Sethi,Shri Ananta Prasad",Congress(I),Bhadrak-SC (Odisha )
437,"Shah,Shri Anoopchand Khimchand",Congress(I),Bombay North (Maharashtra )
438,"Shahabuddin,Shri Syed",Janata Party,Kishanganj (Bihar )
439,"Shahi,Shri Laliteshwar Prasad",Congress(I),Muzaffarpur (Bihar )
440,"Shailesh,Dr. Bihari Lal",Congress(I),Chail-SC (Uttar Pradesh )
441,"Shaktawat,Prof. Nirmla Kumari",Congress(I),Chittorgarh (Rajasthan )
442,"Shankar Lal,Shri",Congress(I),Pali (Rajasthan )
443,"Shankaragowda,Shri K.V.",Janata Party,Mandya (Karnataka )
444,"Shankaranand,Shri B.",Congress(I),Chikkodi-SC (Karnataka )
445,"Shanmugam,Shri A.C.",AIADMK,Vellore (Tamil Nadu )
446,"Shanmugam,Shri Panchanatham",Congress(I),Pondicherry (Pondicherry )
447,"Shanti Devi,Smt.",Congress(I),Sambhal (Uttar Pradesh )
448,"Sharma,Shri Nawal Kishore",Congress(I),Jaipur (Rajasthan )
449,"Sharma,Shri Chiranji Lal",Congress(I),Karnal (Haryana )
450,"Sharma,Pandit Nand Kishore",Congress(I),Balaghat (Madhya Pradesh )
451,"Sharma,Shri Pratap Bhanu",Congress(I),Vidisha (Madhya Pradesh )
452,"Shastri,Shri Hari Krishna",Congress(I),Fatehpur (Uttar Pradesh )
453,"Shervani,Shri Saleem Iqbal",Congress(I),Budaun (Uttar Pradesh )
454,"Shingada,Shri Damodar Barku",Congress(I),Dahanu-ST (Maharashtra )
455,"Shukla,Shri Vidya Charan",Congress(I),Mahasamund (Madhya Pradesh )
456,"Siddiq,Shri Hafiz Mohd.",Congress(I),Moradabad (Uttar Pradesh )
457,"Sidnal,Shri Shanmukhappa Basappa",Congress(I),Belgaum (Karnataka )
458,"Singaravadivel,Shri Sivanandam",Congress(I),Thanjavur (Tamil Nadu )
459,"Singh,Prof. N. Tombi",Congress(I),Inner Manipur (Manipur )
460,"Singh,Shri Krishna",Congress(I),Bhind (Madhya Pradesh )
461,"Singh,Shri Lal Vijay Pratap",Congress(I),Surguja-ST (Madhya Pradesh )
462,"Singh,Shri Shaminder",Akali Dal,Faridkot (Punjab )
463,"Singh,Shri Charanjit",Akali Dal,Ropar-SC (Punjab )
464,"Singh,Shri Motilal",Congress(I),Sidhi-ST (Madhya Pradesh )
465,"Singh,Kumari Pushpa Devi",Congress(I),Raigarh-ST (Madhya Pradesh )
466,"Singh,Shri Shivendra Bahadur",Congress(I),Rajnandgaon (Madhya Pradesh )
467,"Singh,Shri Bhanu Pratap",Congress(I),Pilibhit (Uttar Pradesh )
468,"Singh,Shri Ram Pal",Congress(I),Amroha (Uttar Pradesh )
469,"Singh,Shri Santosh Kumar",Congress(I),Azamgarh (Uttar Pradesh )
470,"Singh,Shri Swami Prasad",Congress(I),Hamirpur (Uttar Pradesh )
471,"Singh,Shri Kamla Prasad",Congress(I),Jaunpur (Uttar Pradesh )
472,"Singh,Shri Raj Karan",Congress(I),Sultanpur (Uttar Pradesh )
473,"Singh,Shri Dharam Gaj",Congress(I),Shahabad (Uttar Pradesh )
474,"Singh,Shri Vishwanath Pratap",Ind.,Allahabad (Uttar Pradesh )
475,"Singh,Kunwar Chandra Pratap Narain",Congress(I),Padrauna (Uttar Pradesh )
476,"Singh,Shri K. Natwar",Congress(I),Bharatpur (Rajasthan )
477,"Singh,Shri Surendra Pal",Congress(I),Bulandshahar (Uttar Pradesh )
478,"Singh,Shri Kedar Nath",Congress(I),Hapur (Uttar Pradesh )
479,"Singh,Shri Ram Narain",Lok Dal,Bhiwani (Haryana )
480,"Singh,Shri Birinder",Congress(I),Hissar (Haryana )
481,"Singh,Shri Tilakdhari Prasad",Congress(I),Kodarma (Bihar )
482,"Singh,Shri A.",Ind.,South Delhi (NCT of Delhi )
483,"Singh,Smt. Manorama",Congress(I),Banka (Bihar )
484,"Singh,Shri Shankar Dayal",Congress(I),Dhanbad (Bihar )
485,"Singh,Smt. Madhuri",Congress(I),Purnea (Bihar )
486,"Singh,Shri Ram Bahadur",Janata Party,Chapra (Bihar )
487,"Singh,Shri Ramashray Prasad",CPI,Jahanabad (Bihar )
488,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",Congress(I),Dhenkanal (Odisha )
489,"Sinha,Shri Atish Chandra",Congress(I),Berhampore (West Bengal )
490,"Sinha,Smt. Ramdulari",Congress(I),Sheohar (Bihar )
491,"Sinha,Shri Satyendra Narayan",Congress(I),Aurangabad (Bihar )
492,"Sinha,Smt. Kishori",Congress(I),Vaishali (Bihar )
493,"Sodi,Shri Manku Ram",Congress(I),Bastar-ST (Madhya Pradesh )
494,"Solanki,Shri Natwarsinh Kesarsinh",Congress(I),Kapadvanj (Gujarat )
495,"Solanki,Shri Kalyan Singh",Congress(I),Aonla (Uttar Pradesh )
496,"Somu,Shri N.V.N.",DMK,Madras North (Tamil Nadu )
497,"Soren,Shri Harihar",Congress(I),Keonjhar-ST (Odisha )
498,"Soundararajan,Shri N.",AIADMK,Sivakasi (Tamil Nadu )
499,"Soz,Prof. Saifuddin",NC,Baramullah (Jammu and Kashmir )
500,"Sparrow,General Rajindar Singh",Congress(I),Jullundur (Punjab )
501,"Sri Hari Rao Chundru,Shri",TDP,Rajahmundry (Andhra Pradesh )
502,"Subburaman,Shri A.G.",Congress(I),Madurai (Tamil Nadu )
503,"Sudarsan Das,Shri",Congress(S),Karimganj-SC (Assam )
504,"Sugavasi,Shri Palakondrayudu",TDP,Rajampet (Andhra Pradesh )
505,"Sukh Ram,Shri",Congress(I),Mandi (Himachal Pradesh )
506,"Sukhadia,Smt. Indubala",Congress(I),Udaipur (Rajasthan )
507,"Sukhbuns Kaur,Smt.",Congress(I),Gurdaspur (Punjab )
508,"Sultanpuri,Shri Krishan Datt",Congress(I),Shimla-SC (Himachal Pradesh )
509,"Suman,Shri Rampiyare",Congress(I),Akbarpur-SC (Uttar Pradesh )
510,"Sumbrui,Shri Bagun",Congress(I),Singhbhum-ST (Bihar )
511,"Sundararaj,Shri N.",Congress(I),Pudukkottai (Tamil Nadu )
512,"Sunder Lal,Shri",Congress(I),Hardwar-SC (Uttar Pradesh )
513,"Sunder Singh,Chaudhary",Congress(I),Phillaur-SC (Punjab )
514,"Suryawanshi,Shri Narsing Hulla",Congress(I),Bidar-SC (Karnataka )
515,"Swell,Shri Gilbert G.",Ind.,Shillong (Meghalaya )
516,"Tandel,Shri Gopal Kalan",Congress(I),Daman and Diu (Daman and Diu )
517,"Tanti,Shri Bhadreswar",AGP,Kaliabor (Assam )
518,"Tapeshwar Singh,Shri",Congress(I),Bikramganj (Bihar )
519,"Tewary,Prof. K.K.",Congress(I),Buxar (Bihar )
520,"Thakker,Smt. Usha",Congress(I),Kutch (Gujarat )
521,"Thakur,Dr. Chandreshwar Prasad",Congress(I),Patna (Bihar )
522,"Thambi Durai,Dr. M.",AIADMK,Dharmapuri (Tamil Nadu )
523,"Thampan,Shri Thomas",Janata Party,Mavelikara (Kerala )
524,"Thangaraju,Shri S.",AIADMK,Perambalur-SC (Tamil Nadu )
525,"Tharadevi,Kumari D.K.",Congress(I),Chikmagalur (Karnataka )
526,"Thomas,Prof. Kuruppassery Varkey",Congress(I),Ernakulam (Kerala )
527,"Thorat,Shri Sandipan Bhagwan",Congress(I),Pandharpur-SC (Maharashtra )
528,"Thota,Shri Gopal Krishna",TDP,Kakinada (Andhra Pradesh )
529,"Thungon,Shri Prem Khandu",Congress(I),Arunachal West (Arunachal Pradesh )
530,"Tigga,Shri Simon",Congress(I),Khunti-ST (Bihar )
531,"Tirkey,Shri Piyus",RSP,Alipurduar-ST (West Bengal )
532,"Tomar,Smt. Usha Rani",Congress(I),Aligarh (Uttar Pradesh )
533,"Tripathi,Smt. Chandra",Congress(I),Chandauli (Uttar Pradesh )
534,"Tripathi,Dr. Chandra Shekar",Congress(I),Khalilabad (Uttar Pradesh )
535,"Tulsi Ram,Shri V.",TDP,Nagarkurnool-SC (Andhra Pradesh )
536,"Tur,Shri Tarlochan Singh",Akali Dal,Taran Taran (Punjab )
537,"Tyagi,Shri Dharamvir Singh",Congress(I),Muzaffarnagar (Uttar Pradesh )
538,"Tytler,Shri Jagdish",Congress(I),Delhi Sadar (NCT of Delhi )
539,"Unnikrishnan,Shri K.P.",Congress(S),Badagara (Kerala )
540,"Vairale,Shri Madhusudan",Congress(I),Akola (Maharashtra )
541,"Van,Shri Mahant Deep Narain",Congress(I),Balarampur (Uttar Pradesh )
542,"Vankar,Shri Punam Chand Mithabhai",Congress(I),Patan-SC (Gujarat )
543,"Venkataratnam,Shri Nissankara Rao",TDP,Tenali (Andhra Pradesh )
544,"Venkatesan,Shri P.R.S.",Congress(I),Cuddalore (Tamil Nadu )
545,"Venkatesh,Dr. V.",Janata Party,Kolar-SC (Karnataka )
546,"Verma,Smt. Usha",Congress(I),Kheri (Uttar Pradesh )
547,"Verma,Dr. C.S.",Congress(I),Khagaria (Bihar )
548,"Vijayaraghavan,Shri V.S.",Congress(I),Palghat (Kerala )
549,"Vir Sen,Shri",Congress(I),Khurja-SC (Uttar Pradesh )
550,"Vyas,Shri Girdhari Lal",Congress(I),Bhilwara (Rajasthan )
551,"Wadiyar,Shri Srikanta Datta Narasimharaja",Congress(I),Mysore (Karnataka )
552,"Walia,Shri Charanjit Singh",Akali Dal,Patiala (Punjab )
553,"Wasnik,Shri Mukul Balkrishna",Congress(I),Buldhana-SC (Maharashtra )
554,"Yadav,Shri Subhash",Congress(I),Khargone (Madhya Pradesh )
555,"Yadav,Shri Ramrao Narayanrao",Congress(I),Parbhani (Maharashtra )
556,"Yadav,Shri Ram Singh",Congress(I),Alwar (Rajasthan )
557,"Yadav,Shri Balram Singh",Congress(I),Mainpuri (Uttar Pradesh )
558,"Yadav,Shri Kailash",Congress(I),Jalesar (Uttar Pradesh )
559,"Yadav,Shri Shyamlal",Congress(I),Varanasi (Uttar Pradesh )
560,"Yadav,Shri Mahabir Prasad",Congress(I),Madhepura (Bihar )
561,"Yadav,Shri Vijoy Kumar",CPI,Nalanda (Bihar )
562,"Yadava,Shri Deonandan Prasad",Congress(I),Monghyr (Bihar )
563,"Yashpal Singh,Shri",Congress(I),Saharanpur (Uttar Pradesh )
564,"Yazdani,Dr. Golam",Congress(I),Raiganj (West Bengal )
565,"Yogesh,Shri Yogeshwar Prasad",Congress(I),Chatra (Bihar )
566,"Zainal ,Shri Abedin",CPI(M),Jangipur (West Bengal )
