,Member,Party Name,Constituency
367,"Rao,Shri Rayapati Sambasiva",INC,Guntur (Andhra Pradesh )
368,"Rathwa,Shri Naranbhai J.",INC,Chhota Udaipur-ST (Gujarat )
369,"Raut,Shri Kachru",BJP,Malegaon-ST (Maharashtra )
370,"Rawale,Shri Mohan",SS,Mumbai South Central (Maharashtra )
371,"Rawat,Shri Bhagwan Shankar",BJP,Agra (Uttar Pradesh )
372,"Rawat,Shri Bachi Singh",BJP,Almora (Uttar Pradesh )
373,"Rawat,Prof. Rasa Singh",BJP,Ajmer (Rajasthan )
374,"Ray,Shri Balai",CPI(M),Burdwan (West Bengal )
375,"Rayareddi,Shri Basavaraj",JD,Koppal (Karnataka )
376,"Reddy,Shri Anantha Venkatarami",INC,Anantapur (Andhra Pradesh )
377,"Reddy,Shri Bhuma Nagi",TDP,Nandyal (Andhra Pradesh )
378,"Reddy,Shri Atmacharan",INC,Nizamabad (Andhra Pradesh )
379,"Reddy,Smt. Magunta Parvathi Subramma",INC,Ongole (Andhra Pradesh )
380,"Reddy,Shri S. Ramachandra",TDP,Hindupur (Andhra Pradesh )
381,"Reddy,Dr. T. Subbarami",INC,Visakhapatnam (Andhra Pradesh )
382,"Reddy,Shri Kotla Vijaya Bhaskara",INC,Kurnool (Andhra Pradesh )
383,"Reddy,Shri Nootanakalava Ramakrishna",TDP,Chittoor (Andhra Pradesh )
384,"Reddy,Dr. B.N.",INC,Miryalguda (Andhra Pradesh )
385,"Reddy,Shri M. Baga",INC,Medak (Andhra Pradesh )
386,"Reddy,Dr. Y.S. Raja Sekara",INC,Cuddapah (Andhra Pradesh )
387,"Rego,Smt. Hedwig",NM,
388,"Riba,Shri Tomo",Ind.,Arunachal West (Arunachal Pradesh )
389,"Riyan,Shri Baju Ban",CPI(M),Tripura East-ST (Tripura )
390,"Rongpi,Dr. Jayanta",ASDC,Autonomous District-ST (Assam )
391,"Roy,Shri Haradhan",CPI(M),Asansol (West Bengal )
392,"Roy,Dr. Devendra Bahadur",BJP,Sultanpur (Uttar Pradesh )
393,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar-SC (West Bengal )
394,"Rudy,Shri Rajiv Pratap",BJP,Chapra (Bihar )
395,"Sahai,Shri Harivansh",SP,Salempur (Uttar Pradesh )
396,"Sahu,Shri Anadi Charan",INC,Cuttack (Odisha )
397,"Sahu,Shri Tarachand",BJP,Durg (Madhya Pradesh )
398,"Sai,Shri Nand Kumar",BJP,Raigarh-ST (Madhya Pradesh )
399,"Saikia,Shri Muhi Ram",AGP,Nowgong (Assam )
400,"Saini,Shri Pratap Singh",SP,Amroha (Uttar Pradesh )
401,"Sampath,Dr. Anirudhan",CPI(M),Chirayinkil (Kerala )
402,"Sanadi,Prof. Imam",INC,Dharwad South (Karnataka )
403,"Sanghani,Shri Dileep",BJP,Amreli (Gujarat )
404,"Sangma,Shri Purno Agitok",INC,Tura (Meghalaya )
405,"Sankeshwar,Shri Vijay",BJP,Dharwad North (Karnataka )
406,"Sardar,Shri Madhaba",INC,Keonjhar-ST (Odisha )
407,"Sarma,Dr. Arun Kumar",AGP,Lakhimpur (Assam )
408,"Sarma,Dr. Prabin Chandra",AGP,Guwahati (Assam )
409,"Sarode,Dr. Gunawant",BJP,Jalgaon (Maharashtra )
410,"Sathi,Shri Harpal Singh",BJP,Hardwar-SC (Uttar Pradesh )
411,"Savanoor,Smt. Ratnamala D.",JD,Chikkodi-SC (Karnataka )
412,"Sayeed,Shri P.M.",INC,Lakshadweep-ST (Lakshadweep )
413,"Scindia,Shri Madhavrao",INC,Gwalior (Madhya Pradesh )
414,"Scindia,Smt. Vijaya Raje",BJP,Guna (Madhya Pradesh )
415,"Selja,Kumari",INC,Sirsa-SC (Haryana )
416,"Selvaraj,Shri Muniyan",CPI,Nagapattinam-SC (Tamil Nadu )
417,"Shah,Lt. Col.(Retd) Maharaja Manabendra",BJP,Tehri Garhwal (Uttar Pradesh )
418,"Shahabuddin,Dr. Mohammed",RJD,Siwan (Bihar )
419,"Shakya,Shri Ram Singh",SP,Etawah (Uttar Pradesh )
420,"Shakya,Shri Mahadeepak Singh",BJP,Etah (Uttar Pradesh )
421,"Shankar,Shri B.L.",JD,Chikmagalur (Karnataka )
422,"Shanmugam,Shri P.",DMK,Vellore (Tamil Nadu )
423,"Shanmugasundaram,Shri V.P.",DMK,Gobichettipalayam (Tamil Nadu )
424,"Sharma,Shri Nawal Kishore",INC,Alwar (Rajasthan )
425,"Sharma,Capt. Satish",INC,Amethi (Uttar Pradesh )
426,"Sharma,Shri Baikunth Lal",BJP,East Delhi (NCT of Delhi )
427,"Sharma,Shri Krishan Lal",BJP,Outer Delhi-SC (NCT of Delhi )
428,"Sharma,Dr. Arvind Kumar",Ind.,Sonepat (Haryana )
429,"Sharma,Shri Mangat Ram",INC,Jammu (Jammu and Kashmir )
430,"Sharma,Shri Ashok",BJP,Rajnandgaon (Madhya Pradesh )
431,"Shelke,Shri Maruti",INC,Ahmednagar (Maharashtra )
432,"Sherkar,Shri Nivrutti",INC,Khed (Maharashtra )
433,"Shervani,Shri Saleem Iqbal",SP,Budaun (Uttar Pradesh )
434,"Siddaraju,Shri A.",JD,Chamrajanagar-SC (Karnataka )
435,"Silvera,Dr. C.",INC,Mizoram-ST (Mizoram )
436,"Singh,Shri Gyan",BJP,Shahdol-ST (Madhya Pradesh )
437,"Singh,Shri Tilak Raj",AIICT,Sidhi-ST (Madhya Pradesh )
438,"Singh,Dr. Ram Lakhan",BJP,Bhind (Madhya Pradesh )
439,"Singh,Shri Lakshman",INC,Raigarh-ST (Madhya Pradesh )
440,"Singh,Shri Th. Chaoba",INC,Inner Manipur (Manipur )
441,"Singh,Shri Jaswant",BJP,Chittorgarh (Rajasthan )
442,"Singh,Rajkumari Ratna",INC,Pratapgarh (Uttar Pradesh )
443,"Singh,Shri Ajit",BKKP,Baghpat (Uttar Pradesh )
444,"Singh,Smt. Ketki Devi",BJP,Gonda (Uttar Pradesh )
445,"Singh,Kunwar Sarvaraj",SP,Aonla (Uttar Pradesh )
446,"Singh,Shri Ashok",BJP,Raebareli (Uttar Pradesh )
447,"Singh,Shri Amar Pal",BJP,Meerut (Uttar Pradesh )
448,"Singh,Shri Devi Bux",BJP,Unnao (Uttar Pradesh )
449,"Singh,Shri Sohan Veer",BJP,Muzaffarnagar (Uttar Pradesh )
450,"Singh,Shri Chhatrapal",BJP,Bulandshahar (Uttar Pradesh )
451,"Singh,Shri Satya Deo",BJP,Balrampur (Uttar Pradesh )
452,"Singh,Shri Rajkeshar",BJP,Jaunpur (Uttar Pradesh )
453,"Singh,Shri Darbara",SAD,Jalandhar (Punjab )
454,"Singh,Shri Chandra Bhushan",SP,Kannauj (Uttar Pradesh )
455,"Singh,Dr. Hari",INC,Sikar (Rajasthan )
456,"Singh,Major-General Bikram",INC,Hamirpur (Himachal Pradesh )
457,"Singh,Shri Radha Mohan",BJP,Motihari (Bihar )
458,"Singh,Dr. Raghuvansh Prasad",RJD,Vaishali (Bihar )
459,"Singh,Shri Ram Bahadur",SJP(R),Maharajganj (Bihar )
460,"Singh,Shri Ramashray Prasad",CPI,Jahanabad (Bihar )
461,"Singh,Smt. Kanti",RJD,Bikramganj (Bihar )
462,"Singh,Shri Shatrughan Prasad",CPI,Balia (Bihar )
463,"Singh,Shri Virendra Kumar",RJD,Aurangabad (Bihar )
464,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",INC,Dhenkanal (Odisha )
465,"Sinha,Shri Manoj Kumar",BJP,Ghazipur (Uttar Pradesh )
466,"Sinku,Shri Chitrasen",BJP,Singhbhum-ST (Bihar )
467,"Sirpotdar,Shri Madhukar",SS,Mumbai North West (Maharashtra )
468,"Siva,Shri P.N.",DMK,Pudukkottai (Tamil Nadu )
469,"Sivaprakasam,Shri D.S.A.",DMK,Tirunelveli (Tamil Nadu )
470,"Somu,Shri N.V.N.",DMK,Madras North (Tamil Nadu )
471,"Sonkar,Shri Vidyasagar",BJP,Saidpur-SC (Uttar Pradesh )
472,"Soren,Shri Shibu",JMM,Dumka-ST (Bihar )
473,"Subbarayudu,Shri Kothapalli",TDP,Narasapur (Andhra Pradesh )
474,"Subhawati Devi,Smt.",SP,Bansgaon-SC (Uttar Pradesh )
475,"Subrahmanyam,Shri Nelavala",INC,Tirupathi-SC (Andhra Pradesh )
476,"Sudheeran,Shri V.M.",INC,Alleppey (Kerala )
477,"Sukh Ram,Shri",INC,Mandi (Himachal Pradesh )
478,"Sukhbuns Kaur,Smt.",INC,Gurdaspur (Punjab )
479,"Sultanpuri,Shri Krishan Datt",INC,Shimla-SC (Himachal Pradesh )
480,"Sumitra Mahajan (Tai),",BJP,Indore (Madhya Pradesh )
481,"Suraj Bhan,Shri",BJP,Ambala-SC (Haryana )
482,"Surender Singh,Shri",HVP,Bhiwani (Haryana )
483,"Surendra Nath,Shri K.V.",CPI,Trivandrum (Kerala )
484,"Sushree, Uma Bharati",BJP,Khajuraho (Madhya Pradesh )
485,"Swami,Shri Ishwar Dayal",BJP,Karnal (Haryana )
486,"Swami Maharaj, Dr. Sakshi Ji",BJP,Farrukhabad (Uttar Pradesh )
487,"Swaraj,Smt. Sushma",BJP,South Delhi (NCT of Delhi )
488,"Swell,Shri Gilbert G.",Ind.,Shillong (Meghalaya )
489,"Tadiparthi,Smt. Sarada",TDP,Tenali (Andhra Pradesh )
490,"Tammineni,Shri Veerabhadram",CPI(M),Khammam (Andhra Pradesh )
491,"Tandel,Shri Gopal Kalan",INC,Daman and Diu (Daman and Diu )
492,"Taslim Uddin,Shri",RJD,Kishanganj (Bihar )
493,"Tejveer Singh,Chaudhary",BJP,Mathura (Uttar Pradesh )
494,"Thakre,Shri Rajabhau(Rajendra)",BJP,Yavatmal (Maharashtra )
495,"Theertharaman,Shri P.",TMC(M),Dharmapuri (Tamil Nadu )
496,"Thomas,Shri P.C.",KC(M),Muvattupuzha (Kerala )
497,"Thorat,Shri Sandipan Bhagwan",INC,Pandharpur-SC (Maharashtra )
498,"Thota,Shri Gopal Krishna",TDP,Kakinada (Andhra Pradesh )
499,"Tiriya,Kumari Sushila",INC,Mayurbhanj-ST (Odisha )
500,"Tiwari,Shri Narayan Datt",AIICT,Nainital (Uttar Pradesh )
501,"Tiwari,Shri Brij Bhushan",SP,Domariaganj (Uttar Pradesh )
502,"Tiwari,Shri Lal Bihari",BJP,East Delhi (NCT of Delhi )
503,"Tomar,Dr. Ramesh Chand",BJP,Hapur (Uttar Pradesh )
504,"Topdar,Shri Tarit Baran",CPI(M),Barrackpore (West Bengal )
505,"Topno,Kumari Frida",INC,Sundergarh-ST (Odisha )
506,"Tripathi,Shri Prakash Mani",BJP,Deoria (Uttar Pradesh )
507,"Uboke,Shri Major Singh",SAD,Taran Taran (Punjab )
508,"Udayappan,Shri Subramanian",TMC(M),Ramanathapuram (Tamil Nadu )
509,"Upendra,Shri Parvathaneni",INC,Vijayawada (Andhra Pradesh )
510,"Vajpayee,Shri Atal Bihari",BJP,Lucknow (Uttar Pradesh )
511,"Valyal,Shri Lingraj",BJP,Solapur (Maharashtra )
512,"Varma,Dr. Sushil Chandra",BJP,Bhopal (Madhya Pradesh )
513,"Varma,Shri Ratilal Kalidas",BJP,Dhandhuka-SC (Gujarat )
514,"Vedanti,Dr. Ram Vilas",BJP,Machhlishahr (Uttar Pradesh )
515,"Veerendra Kumar,Shri M.P.",JD,Calicut (Kerala )
516,"Velu,Shri A.M.",TMC(M),Arakkonam (Tamil Nadu )
517,"Venkatesan,Shri P.R.S.",TMC(M),Cuddalore (Tamil Nadu )
518,"Venkateswarlu,Prof. Ummareddy",TDP,Bapatla (Andhra Pradesh )
519,"Venkatraman,Shri Tindivanam G.",DMK,Tindivanam (Tamil Nadu )
520,"Venkatswamy,Shri G.",INC,Peddapalli-SC (Andhra Pradesh )
521,"Venugopal,Thiru Danapal",DMK,Tiruppattur (Tamil Nadu )
522,"Venugopal Chary,Dr. Samudrala",TDP,Adilabad (Andhra Pradesh )
523,"Verma,Shri Ram Murti Singh",INC,Shahjahanpur (Uttar Pradesh )
524,"Verma,Shri Bhanu Pratap Singh",BJP,Jalaun-SC (Uttar Pradesh )
525,"Verma,Prof.(Smt.) Rita",BJP,Dhanbad (Bihar )
526,"Verma,Shri Chandradeo Prasad",RJD,Arrah (Bihar )
527,"Verma,Shri Rati Lal Prasad",BJP,Kodarma (Bihar )
528,"Verma,Shri Beni Prasad",SP,Kaiserganj (Uttar Pradesh )
529,"Verma,Smt. Purnima",BJP,Mohanlalganj-SC (Uttar Pradesh )
530,"Vishwakarma,Shri Mahabir Lal",BJP,Hazaribagh (Bihar )
531,"Vyas,Dr.(Kum.) Girija",INC,Udaipur (Rajasthan )
532,"Vyricherla,Shri Pradeep Kumar Dev",INC,Parvathipuram-ST (Andhra Pradesh )
533,"Wadiyar,Shri Srikanta Datta Narasimharaja",INC,Mysore (Karnataka )
534,"Wanaga,Shri Chintaman Navsha",BJP,Dahanu-ST (Maharashtra )
535,"Yadav,Shri Mulayam Singh",SP,Mainpuri (Uttar Pradesh )
536,"Yadav,Shri Ramakant",SP,Azamgarh (Uttar Pradesh )
537,"Yadav,Shri Dharampal",BSP,Sambhal (Uttar Pradesh )
538,"Yadav,Shri Surendra",JD,Khalilabad (Uttar Pradesh )
539,"Yadav,Shri Lal Babu Prasad",RJD,Gopalganj (Bihar )
540,"Yadav,Shri Giridhari",RJD,Banka (Bihar )
541,"Yadav,Shri Anil Kumar",RJD,Khagaria (Bihar )
542,"Yadav,Shri Chunchun Prasad",RJD,Bhagalpur (Bihar )
543,"Yadav,Shri Ram Kripal",RJD,Patna (Bihar )
544,"Yadav,Shri Devendra Prasad",JD,Jhanjharpur (Bihar )
545,"Yadav,Shri Dinesh Chandra",JD,Saharsa (Bihar )
546,"Yadav,Shri Sharad",JD,Madhepura (Bihar )
547,"Yadav,Shri Jagdambi Prasad",BJP,Godda (Bihar )
548,"Yellaiah,Shri Nandi",INC,Siddipet-SC (Andhra Pradesh )
549,"Yerrannaidu,Shri Kinjarapu",TDP,Srikakulam (Andhra Pradesh )
550,"Zahedi,Shri Mahboob",CPI(M),Katwa (West Bengal )
