,Member,Party Name,Constituency
349,"Penchalaiah,Shri Puchalapalli",TDP,Nellore-SC (Andhra Pradesh )
350,"Phulwariya,Shri Virda Ram",Congress(I),Jalore-SC (Rajasthan )
351,"Pilot,Shri Rajesh",Congress(I),Bharatpur (Rajasthan )
352,"Poojary,Shri Janardhana",Congress(I),Mangalore (Karnataka )
353,"Potdukhe,Shri Shantaram",Congress(I),Chandrapur (Maharashtra )
354,"Prabhu,Shri R.",Congress(I),Nilgiris (Tamil Nadu )
355,"Pradhani,Shri Khagapati",Congress(I),Nowrangpur-ST (Odisha )
356,"Prasad,Shri V. Sreenivasa",Congress(I),Chamrajanagar-SC (Karnataka )
357,"Prasad,Shri Bishnu",Congress(I),Kaliabor (Assam )
358,"Prasan Kumar,Shri S.N.",Congress(I),Chikballapur (Karnataka )
359,"Premi,Shri Mangal Ram",Janata (S),Bijnor-SC (Uttar Pradesh )
360,"Pullaiah,Shri Darur",Congress(I),Anantapur (Andhra Pradesh )
361,"Quadri,Shri S.T.",Congress(I),Shimoga (Karnataka )
362,"Rahi,Shri Ram Lal",Congress(I),Misrikh-SC (Uttar Pradesh )
363,"Rahim,Shri A.A.",Congress(I),Chirayinkil (Kerala )
364,"Rai,Shri M. Ramanna",CPI(M),Kasaragod (Kerala )
365,"Rai,Smt. Sahodrabai Murlidhar",Congress(I),Sagar-SC (Madhya Pradesh )
366,"Rai,Shri Nagina",Congress(I),Gopalganj (Bihar )
367,"Rajamallu,Shri Kodati",Congress(I),Peddapalli-SC (Andhra Pradesh )
368,"Rajan,Shri K.A.",CPI,Trichur (Kerala )
369,"Rajda,Shri Ratansinh",Janata Party,Bombay South (Maharashtra )
370,"Rajesh Kumar Singh,Shri",Ind.,Firozabad-SC (Uttar Pradesh )
371,"Raju,Shri Pusapati Vijayram Gajapati",Congress(I),Bobbili (Andhra Pradesh )
372,"Rakesh,Shri Ram Nihore",Congress(I),Chail-SC (Uttar Pradesh )
373,"Ram,Shri Ram Swaroop",Congress(I),Gaya-SC (Bihar )
374,"Ram Awadh,Shri",Janata (S),Akbarpur-SC (Uttar Pradesh )
375,"Ram Kinkar,Shri",Janata (S),Barabanki-SC (Uttar Pradesh )
376,"Ramamurthy,Shri Vazhappady Koothappadayachi",Congress(I),Krishnagiri (Tamil Nadu )
377,"Ramayan Rai,Shri",Congress(I),Deoria (Uttar Pradesh )
378,"Ramulu,Shri H.G.",Congress(I),Koppal (Karnataka )
379,"Rana Vir Singh,Shri",Congress(I),Kaiserganj (Uttar Pradesh )
380,"Rane,Smt. Sanyogita",Unattached,"Panaji (Goa, Daman and Diu )"
381,"Ranga,Prof. Nayakulu G.",Congress(I),Guntur (Andhra Pradesh )
382,"Ranjit Singh,Shri",Congress(I),Chatra (Bihar )
383,"Rao,Shri Jalagam Kondala",Congress(I),Khammam (Andhra Pradesh )
384,"Rao,Shri M. Satyanarayan",Congress(I),Karimnagar (Andhra Pradesh )
385,"Rao,Shri M.S. Sanjeevi",Congress(I),Kakinada (Andhra Pradesh )
386,"Rao,Shri Meduri Nageswara",Congress(I),Tenali (Andhra Pradesh )
387,"Rao,Shri Rachakonda Jagannath",Congress(I),Berhampur (Odisha )
388,"Rao,Shri P.V. Narasimha",Congress(I),Hanamkonda (Andhra Pradesh )
389,"Rao,Smt. B. Radhabai Ananda",Congress(I),Bhadrachalam-ST (Andhra Pradesh )
390,"Rao Birendra Singh,Shri",Congress(I),Mahendragarh (Haryana )
391,"Rath,Shri Ramchandra",Congress(I),Aska (Odisha )
392,"Rathawa,Shri Amarsinh",Congress(I),Chhota Udaipur-ST (Gujarat )
393,"Rathod,Shri Uttam B.",Congress(I),Hingoli (Maharashtra )
394,"Raut,Shri Bhola",Congress(I),Bagaha-SC (Bihar )
395,"Ravani,Shri Navin",Congress(I),Amreli (Gujarat )
396,"Rawat,Shri Harish",Congress(I),Almora (Uttar Pradesh )
397,"Reddi,Shri G.S.",Congress(I),Miryalguda (Andhra Pradesh )
398,"Reddi,Shri K. Brahmananda",Congress(I),Narasaraopet (Andhra Pradesh )
399,"Reddy,Shri G. Narsimha",Congress(I),Adilabad (Andhra Pradesh )
400,"Reddy,Shri Kandala Obul",Congress(I),Cuddapah (Andhra Pradesh )
401,"Reddy,Shri Kotla Vijaya Bhaskara",Congress(I),Kurnool (Andhra Pradesh )
402,"Reddy,Shri T. Damodar",Congress(I),Nalgonda (Andhra Pradesh )
403,"Reddy,Shri M. Ram Gopal",Congress(I),Nizamabad (Andhra Pradesh )
404,"Reddy,Shri Puli Venkata",Congress(I),Ongole (Andhra Pradesh )
405,"Reddy,Shri Pamudurthi Bayapa",Congress(I),Hindupur (Andhra Pradesh )
406,"Riyan,Shri Baju Ban",CPI(M),Tripura East-ST (Tripura )
407,"Rizaq Ram,Shri",Congress(I),Sonepat (Haryana )
408,"Roat,Shri Jai Narain",Congress(I),Salumber-ST (Rajasthan )
409,"Rothuama,Dr. R.",Ind.,Mizoram-ST (Mizoram )
410,"Roy,Dr. Saradish",CPI(M),Bolpur (West Bengal )
411,"Roy,Shri A.K.",Unattached,Dhanbad (Bihar )
412,"Roy Pradhan,Shri Amar",AIFB,Cooch Behar-SC (West Bengal )
413,"Saha,Shri Ajit Kumar",CPI(M),Vishnupur-SC (West Bengal )
414,"Saha,Shri Gadadhar",CPI(M),Birbhum-SC (West Bengal )
415,"Sahi,Smt. Krishna",Congress(I),Begusarai (Bihar )
416,"Sahu,Shri Shiv Prasad",Congress(I),Ranchi (Bihar )
417,"Sahu,Shri Narayan",Congress(I),Deogarh (Odisha )
418,"Saini,Shri Manohar Lal",Janata (S),Kurukshetra (Haryana )
419,"Sait,Shri Ebrahim Sulaiman",ML,Manjeri (Kerala )
420,"Sajjan Kumar,Shri",Congress(I),Outer Delhi-SC (NCT of Delhi )
421,"Saleem,Shri Qazi",Congress(I),Aurangabad (Maharashtra )
422,"Saminuddin,Shri",Congress(I),Godda (Bihar )
423,"Sangma,Shri Purno Agitok",Congress(I),Tura (Meghalaya )
424,"Sankhwar,Shri Ashkaran",Janata (S),Ghatampur-SC (Uttar Pradesh )
425,"Saran,Shri Daulat Ram",Janata (S),Churu (Rajasthan )
426,"Sarangi,Shri Rudra Pratap",Janata (S),Jamshedpur (Bihar )
427,"Sathe Purushottam,Shri Vasant",Congress(I),Wardha (Maharashtra )
428,"Sathiyendran,Shri M.S.K.",DMK,Ramanathapuram (Tamil Nadu )
429,"Satish Prasad Singh,Shri",Congress(I),Khagaria (Bihar )
430,"Sawant,Shri T.M.",Congress(I),Osmanabad-SC (Maharashtra )
431,"Sayeed,Shri P.M.",Congress(I),Lakshadweep-ST (Lakshadweep )
432,"Scindia,Shri Madhavrao",Congress(I),Guna (Madhya Pradesh )
433,"Sebastian,Shri S.A. Dorai",Congress(I),Karur (Tamil Nadu )
434,"Selvaraju,Shri N.",DMK,Tiruchirappalli (Tamil Nadu )
435,"Sen,Shri Ashok Kumar",Congress(I),Calcutta North West (West Bengal )
436,"Sen,Shri Subodh",CPI(M),Jalpaiguri (West Bengal )
437,"Sethi,Shri Prakash Chand",Congress(I),Indore (Madhya Pradesh )
438,"Sethi,Shri Arjun Charan",Congress(I),Bhadrak-SC (Odisha )
439,"Shailani,Shri Chandra Pal",Janata (S),Hathras-SC (Uttar Pradesh )
440,"Shaktawat,Prof. Nirmla Kumari",Congress(I),Chittorgarh (Rajasthan )
441,"Shakya,Shri Daya Ram",Janata Party,Farrukhabad (Uttar Pradesh )
442,"Shakya,Shri Ram Singh",Janata (S),Etawah (Uttar Pradesh )
443,"Shakyawar,Shri Nathuram",Congress(I),Jalaun-SC (Uttar Pradesh )
444,"Shamanna,Shri T.R.",Janata Party,Bangalore South (Karnataka )
445,"Shankaranand,Shri B.",Congress(I),Chikkodi-SC (Karnataka )
446,"Shanmugam,Shri Panchanatham",Congress(I),Pondicherry (Pondicherry )
447,"Sharma,Shri Kali Charan",Congress(I),Bhind (Madhya Pradesh )
448,"Sharma,Shri Munder",Congress(I),Jabalpur (Madhya Pradesh )
449,"Sharma,Pandit Nand Kishore",Congress(I),Balaghat (Madhya Pradesh )
450,"Sharma,Shri Pratap Bhanu",Congress(I),Vidisha (Madhya Pradesh )
451,"Sharma,Dr. Shankar Dayal",Congress(I),Bhopal (Madhya Pradesh )
452,"Sharma,Shri Nawal Kishore",Congress(I),Dausa (Rajasthan )
453,"Sharma,Shri Chiranji Lal",Congress(I),Karnal (Haryana )
454,"Sharma Dr.,Pandit Vishwa Nath",Congress(I),Jhansi (Uttar Pradesh )
455,"Shastri,Shri Hari Krishna",Congress(I),Fatehpur (Uttar Pradesh )
456,"Shastri,Shri Dharam Dass",Congress(I),Karol Bagh-SC (NCT of Delhi )
457,"Shastri,Shri Ramavatar",CPI,Patna (Bihar )
458,"Shejwalkar,Shri Narain Krishna Rao",BJP,Gwalior (Madhya Pradesh )
459,"Shingada,Shri Damodar Barku",Congress(I),Dahanu-ST (Maharashtra )
460,"Shiv Shanker,Shri P.",Congress(I),Secunderabad (Andhra Pradesh )
461,"Shukla,Shri Vidya Charan",Congress(I),Mahasamund (Madhya Pradesh )
462,"Sidnal,Shri Shanmukhappa Basappa",Congress(I),Belgaum (Karnataka )
463,"Singaravadivel,Shri Sivanandam",Congress(I),Thanjavur (Tamil Nadu )
464,"Singh,Shri Motilal",Congress(I),Sidhi-ST (Madhya Pradesh )
465,"Singh,Kumari Pushpa Devi",Congress(I),Raigarh-ST (Madhya Pradesh )
466,"Singh,Shri Shivendra Bahadur",Congress(I),Rajnandgaon (Madhya Pradesh )
467,"Singh,Shri N.Dharam",Congress(I),Gulbarga (Karnataka )
468,"Singh,Dr. Basant Narain",Janata Party,Hazaribagh (Bihar )
469,"Singh,Prof. Satya Deo",Janata Party,Chapra (Bihar )
470,"Singh,Smt. Madhuri",Congress(I),Purnea (Bihar )
471,"Singh,Shri Surya Narayan",CPI,Balia (Bihar )
472,"Singh,Shri Virbhadra",Congress(I),Mandi (Himachal Pradesh )
473,"Singh,Shri B.D.",Janata (S),Phulpur (Uttar Pradesh )
474,"Singh,Shri Bijendra Pal",Congress(I),Sambhal (Uttar Pradesh )
475,"Singh,Kunwar Chandra Pratap Narain",Congress(I),Padrauna (Uttar Pradesh )
476,"Singh,Shri Gireraj",Congress(I),Sultanpur (Uttar Pradesh )
477,"Singh,Shri Chandrapal",Janata (S),Amroha (Uttar Pradesh )
478,"Singh,Shri Dharam Gaj",Congress(I),Shahabad (Uttar Pradesh )
479,"Singh,Shri Vishwanath Pratap",Congress(I),Allahabad (Uttar Pradesh )
480,"Singh,Captain Amarinder",Congress(I),Patiala (Punjab )
481,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",Congress(I),Dhenkanal (Odisha )
482,"Sinha,Dr. Nirmal Kumar",CPI(M),Mathurapur-SC (West Bengal )
483,"Sinha,Shri Dharam Bir",Congress(U),Barh (Bihar )
484,"Sinha,Smt. Kishori",Janata Party,Vaishali (Bihar )
485,"Sinha,Shri Pitamber",CPI,Bettiah (Bihar )
486,"Sinha,Smt. Ramdulari",Congress(I),Sheohar (Bihar )
487,"Sinha,Shri Satyendra Narayan",Janata Party,Aurangabad (Bihar )
488,"Sivaprakasam,Shri D.S.A.",DMK,Tirunelveli (Tamil Nadu )
489,"Solanki,Shri Babu Lal",Congress(I),Morena-SC (Madhya Pradesh )
490,"Solanki,Shri Natwarsinh Kesarsinh",Congress(I),Kapadvanj (Gujarat )
491,"Sonkar,Shri Kalpnath",Congress(I),Basti-SC (Uttar Pradesh )
492,"Sonkar Shastri,Shri Rajnath",Janata (S),Saidpur-SC (Uttar Pradesh )
493,"Soren,Shri Harihar",Congress(I),Keonjhar-ST (Odisha )
494,"Soren,Shri Shibu",Ind.,Dumka-ST (Bihar )
495,"Soundararajan,Shri N.",AIADMK,Sivakasi (Tamil Nadu )
496,"Soz,Prof. Saifuddin",NC,Baramullah (Jammu and Kashmir )
497,"Sparrow,General Rajindar Singh",Congress(I),Jullundur (Punjab )
498,"Stephen,Shri C.M.",Congress(I),Gulbarga (Karnataka )
499,"Subba,Shri Pahalman",Unattached,Sikkim (Sikkim )
500,"Subburaman,Shri A.G.",Congress(I),Madurai (Tamil Nadu )
501,"Sukhadia,Shri Mohan Lal",Congress(I),Udaipur (Rajasthan )
502,"Sukhbuns Kaur,Smt.",Congress(I),Gurdaspur (Punjab )
503,"Sultanpuri,Shri Krishan Datt",Congress(I),Shimla-SC (Himachal Pradesh )
504,"Sumbrui,Shri Bagun",Congress(I),Singhbhum-ST (Bihar )
505,"Sunder Singh,Chaudhary",Congress(I),Phillaur-SC (Punjab )
506,"Suraj Bhan,Shri",BJP,Ambala-SC (Haryana )
507,"Suryawanshi,Shri Narsing Hulla",Congress(I),Bidar-SC (Karnataka )
508,"Swami,Shri Indrevesh",Janata (S),Rohtak (Haryana )
509,"Swami,Shri Komuru Appala",Congress(I),Visakhapatnam (Andhra Pradesh )
510,"Swaminathan,Shri V.N.",Congress(I),Pudukkottai (Tamil Nadu )
511,"Swaminathan,Shri R.V.",Congress(I),Sivaganga (Tamil Nadu )
512,"Swamy,Dr. Subramanian",Janata Party,Bombay North East (Maharashtra )
513,"Tandon,Shri Prabhunarayan",Congress(I),Damoh (Madhya Pradesh )
514,"Tapeshwar Singh,Shri",Congress(I),Bikramganj (Bihar )
515,"Tayeng,Shri Sobeng",Congress(I),Arunachal East (Arunachal Pradesh )
516,"Tewary,Prof. K.K.",Congress(I),Buxar (Bihar )
517,"Thakur,Shri Shiv Kumar Singh",Congress(I),Khandwa (Madhya Pradesh )
518,"Thomas,Shri Skariah",KEC,Kottayam (Kerala )
519,"Thorat,Shri Sandipan Bhagwan",Congress(I),Pandharpur-SC (Maharashtra )
520,"Thungon,Shri Prem Khandu",Congress(I),Arunachal West (Arunachal Pradesh )
521,"Tirkey,Shri Piyus",RSP,Alipurduar-ST (West Bengal )
522,"Tiwari,Shri Chandra Bhal Mani",Congress(I),Balrampur (Uttar Pradesh )
523,"Tiwari,Shri Krishna Prakash",Congress(I),Allahabad (Uttar Pradesh )
524,"Tiwari,Shri Ram Gopal",Congress(I),Janjgir (Madhya Pradesh )
525,"Tiwari,Shri Narayan Datt",Congress(I),Nainital (Uttar Pradesh )
526,"Trilok Chand,Shri",Janata (S),Khurja-SC (Uttar Pradesh )
527,"Tripathi,(Pandit) Shri Kamalapati Shastri",Congress(I),Varanasi (Uttar Pradesh )
528,"Tripathi,Shri Ram Narain",Congress(I),Bilhaur (Uttar Pradesh )
529,"Tudu,Shri Man Mohan",Congress(I),Mayurbhanj-ST (Odisha )
530,"Tur,Shri Lehna Singh",Unattached,Taran Taran (Punjab )
531,"Tytler,Shri Jagdish",Congress(I),Delhi Sadar (NCT of Delhi )
532,"Uike,Shri Chhote Lal",Congress(I),Mandla-ST (Madhya Pradesh )
533,"Unnikrishnan,Shri K.P.",Congress(U),Badagara (Kerala )
534,"Vairale,Shri Madhusudan",Congress(I),Akola (Maharashtra )
535,"Vajpayee,Shri Atal Bihari",BJP,New Delhi (NCT of Delhi )
536,"Varma,Shri Jai Ram",Congress(I),Faizabad (Uttar Pradesh )
537,"Varma,Shri Ravindra",Janata Party,Bombay North (Maharashtra )
538,"Velu,Shri A.M.",Congress(I),Arakkonam (Tamil Nadu )
539,"Venkataraman,Shri R.",Congress(I),Madras South (Tamil Nadu )
540,"Venkatasubbaiah,Shri Pendekanti",Congress(I),Nandyal (Andhra Pradesh )
541,"Verma,Shri Chandradeo Prasad",Janata (S),Arrah (Bihar )
542,"Verma,Shri Rati Lal Prasad",Janata Party,Kodarma (Bihar )
543,"Verma,Shri Sheo Sharan",Janata (S),Machhlishahr (Uttar Pradesh )
544,"Verma,Smt. Usha",Congress(I),Kheri (Uttar Pradesh )
545,"Verma,Shri Balgovind",Congress,Kheri (Uttar Pradesh )
546,"Verma,Shri Raghunath Singh",Janata (S),Mainpuri (Uttar Pradesh )
547,"Verma,Shri Deen Bandhu",Congress(I),Udaipur (Rajasthan )
548,"Verma,Shri Phool Chand",BJP,Shajapur-SC (Madhya Pradesh )
549,"Vijayaraghavan,Shri V.S.",Congress(I),Palghat (Kerala )
550,"Vyas,Shri Girdhari Lal",Congress(I),Bhilwara (Rajasthan )
551,"Wagh,Dr. Pratap",Congress(I),Nashik (Maharashtra )
552,"Wasnik,Shri Balkrishna Ramchandra",Congress(I),Buldhana-SC (Maharashtra )
553,"Yadav,Shri Ramrao Narayanrao",Congress(I),Parbhani (Maharashtra )
554,"Yadav,Shri Subhash",Congress(I),Khargone (Madhya Pradesh )
555,"Yadav,Shri Ram Singh",Congress(I),Alwar (Rajasthan )
556,"Yadav,Shri Chhotey Singh",Janata (S),Kannauj (Uttar Pradesh )
557,"Yadav,Shri Chandrajit",Janata (S),Azamgarh (Uttar Pradesh )
558,"Yadav,Shri Rajendra Prasad",Congress(U),Madhepura (Bihar )
559,"Yadav,Shri Vijoy Kumar",CPI,Nalanda (Bihar )
560,"Yadava,Shri Deonandan Prasad",Congress(I),Monghyr (Bihar )
561,"Yazdani,Dr. Golam",Congress(I),Raiganj (West Bengal )
562,"Yellaiah,Shri Nandi",Congress(I),Siddipet-SC (Andhra Pradesh )
563,"Yusuf,Shri Mohmed",Congress(I),Siwan (Bihar )
564,"Zail Singh,Shri Giani",Congress(I),Hoshiarpur (Punjab )
565,"Zainal ,Shri Abedin",CPI(M),Jangipur (West Bengal )
