,Member,Party Name,Constituency
364,"Qureshi,Shri Mohamed Shafi",Congress,Anantnag (Jammu and Kashmir )
365,"Raghuramaiah,Shri Kotha",Congress,Guntur (Andhra Pradesh )
366,"Rai,Shri Charanjit",Swatantra Party,Dausa (Rajasthan )
367,"Rajaram,Shri K.",DMK,Salem (Madras )
368,"Rajasekharan,Shri M.V.",Congress,Kanakapura (Mysore )
369,"Rajdeo Singh,Shri",Congress,Jaunpur (Uttar Pradesh )
370,"Rajni Gandha,Smt.",Congress,Raigarh-ST (Madhya Pradesh )
371,"Raju,Shri Dalta Balarama",Congress,Narasapur (Andhra Pradesh )
372,"Raju,Dr. Dalta Satyanarayana",Congress,Rajahmundry (Andhra Pradesh )
373,"Ram,Shri T. Mohan",Congress,Araria-SC (Bihar )
374,"Ram Charan,Shri",PSP,Khurja-SC (Uttar Pradesh )
375,"Ram Dhan,Shri",Congress,Lalganj-SC (Uttar Pradesh )
376,"Ram Sewak,Chowdhary",Congress,Jalaun-SC (Uttar Pradesh )
377,"Ram Swarup,Shri",Congress,Robertsganj-SC (Uttar Pradesh )
378,"Ramamoorthy,Shri S.P.",Swatantra Party,Sivakasi (Madras )
379,"Ramamurti,Shri P.",CP(M),Madurai (Madras )
380,"Ramani,Shri K.",CP(M),Coimbatore (Madras )
381,"Ramchandra Veerappa,Shri",Congress,Bidar-SC (Mysore )
382,"Ramji Ram,Shri",RPI,Akbarpur-SC (Uttar Pradesh )
383,"Rampure,Shri Mahadevappa",Congress,Gulbarga (Mysore )
384,"Rana,Shri Mansinhji Bhasaheb",Congress,Broach (Gujarat )
385,"Randhir Singh,Chaudhari",Congress,Rohtak (Haryana )
386,"Rane,Shri Shivram Rango",Congress,Buldhana-SC (Maharashtra )
387,"Ranga,Prof. Nayakulu G.",Swatantra Party,Srikakulam (Andhra Pradesh )
388,"Ranjeet Singh,Major",Jan Sangh,Khalilabad (Uttar Pradesh )
389,"Rao,Shri Janumpally Rameshwar",Congress,Mahbubnagar (Andhra Pradesh )
390,"Rao,Shri Mosalikanti Thirumala",Congress,Kakinada (Andhra Pradesh )
391,"Rao,Shri Gajraj Singh",Congress,Mahendragarh (Haryana )
392,"Rao,Shri Viswasarai Narasimha",Swatantra Party,Parvathipuram-ST (Andhra Pradesh )
393,"Rao,Dr. V.K.R. Varadaraja",Congress,Bellary (Mysore )
394,"Rao,Smt. B. Radhabai Ananda",Congress,Bhadrachalam-ST (Andhra Pradesh )
395,"Rao,Shri K. Narayana",Congress,Bobbili (Andhra Pradesh )
396,"Rao,Shri Juvvadi Ramapathy",Congress,Karimnagar (Andhra Pradesh )
397,"Rao,Shri J.B. Muthyal",Congress,Nagarkurnool-SC (Andhra Pradesh )
398,"Rao,Dr. K.L.",Congress,Vijayawada (Andhra Pradesh )
399,"Rao,Shri Rachakonda Jagannath",Congress,Chatrapur (Odisha )
400,"Rathore,Shri Awadhesh Chandra Singh",Congress,Farrukhabad (Uttar Pradesh )
401,"Raut,Shri Bhola",Congress,Bagaha-SC (Bihar )
402,"Ray,Shri Rabi",SSCP,Puri (Odisha )
403,"Ray,Shri Chitta Ranjan",UIPG,Joynagar-SC (West Bengal )
404,"Reddi,Shri G.S.",Congress,Miryalguda (Andhra Pradesh )
405,"Reddi,Shri Ponnapati Antony",Congress,Anantapur (Andhra Pradesh )
406,"Reddy,Shri M. Narayan",Ind.,Nizamabad (Andhra Pradesh )
407,"Reddy,Dr. Neelam Sanjiva",Congress,Hindupur (Andhra Pradesh )
408,"Reddy,Shri Poddutoori Ganga",Congress,Adilabad (Andhra Pradesh )
409,"Reddy,Shri R. Dasaratharama",Congress,Kavali (Andhra Pradesh )
410,"Reddy,Shri Yeddula Eswara",CP,Cuddapah (Andhra Pradesh )
411,"Reddy,Shri Surendra",Congress,Warangal (Andhra Pradesh )
412,"Reddy,Smt. Sudha V.",Congress,Madhugiri (Mysore )
413,"Rohatgi,Smt. Sushila",Congress,Bilhaur (Uttar Pradesh )
414,"Roy,Shri Bishwanath",Congress,Deoria (Uttar Pradesh )
415,"Roy,Smt. Uma",Congress,Malda (West Bengal )
416,"Saboo,Shri Shri Gopal",Jan Sangh,Sikar (Rajasthan )
417,"Sadhu Ram,Chaudhary",Congress,Phillaur-SC (Punjab )
418,"Sah,Shri Shashi Ranjan Prasad",Congress,Pupri (Bihar )
419,"Saha,Dr. Sisir kumar",Congress,Birbhum-SC (West Bengal )
420,"Saigal,Sardar Amar Singh",Congress,Bilaspur-SC (Madhya Pradesh )
421,"Sait,Shri Ebrahim Sulaiman",ML,Kozhikode (Kerala )
422,"Saleem,Shri Mohammad Yunus",Congress,Nalgonda (Andhra Pradesh )
423,"Salve,Shri Narendra Kumar P.",Congress,Betul (Madhya Pradesh )
424,"Samadali,Shri S.S.",Congress,Jalgaon (Maharashtra )
425,"Samanta,Shri Satis Chandra",BC,Tamluk (West Bengal )
426,"Sambandhan,Shri S.K.",DMK,Tiruthani (Madras )
427,"Sambasivam,Shri V.",Congress,Nagapattinam-SC (Madras )
428,"Sambhali,Maulana Ishaq",CP,Amroha (Uttar Pradesh )
429,"Saminathan,Shri P.A.",DMK,Gobichettipalayam (Madras )
430,"Sanghi,Shri Narendra Kumar",Congress,Jodhpur (Rajasthan )
431,"Sankta Prasad,Dr.",Congress,Misrikh-SC (Uttar Pradesh )
432,"Santosham,Dr. M.",Swatantra Party,Tiruchendur (Madras )
433,"Sapre,Smt. Tara Govind",Congress,Bombay North East (Maharashtra )
434,"Sarma,Shri Ananta Tripathi",Congress,Bhanjanagar (Odisha )
435,"Savitri Shyam,Smt.",Congress,Aonla (Uttar Pradesh )
436,"Sayeed,Shri P.M.",Ind.,"Laccadive, Minicoy and Amindivi Islands-ST (Laccadives, Minicoy and Amindivi Islands )"
437,"Scindia,Smt. Vijaya Raje",Swatantra Party,Guna (Madhya Pradesh )
438,"Sen,Shri Ashok Kumar",Congress,Calcutta North West (West Bengal )
439,"Sen,Shri Deven",SSCP,Asansol (West Bengal )
440,"Sen,Shri Dwaipayan",Congress,Katwa (West Bengal )
441,"Sen,Dr. Ranenendra Nath",CP,Barasat (West Bengal )
442,"Sen Gupta,Shri Phani Gopal",Congress,Purnea (Bihar )
443,"Sequeira,Shri Erasmo de",United Goans,"Mormugao (Goa, Daman and Diu )"
444,"Sethi,Shri Prakash Chand",Congress,Indore (Madhya Pradesh )
445,"Sethuraman,Shri N.",Congress,Pondicherry (Pondicherry )
446,"Sezhiyan,Shri Era",DMK,Kumbakonam (Madras )
447,"Shah,Lt. Col.(Retd) Maharaja Manabendra",Congress,Tehri Garhwal (Uttar Pradesh )
448,"Shah,Shri Shantilal",Congress,Bombay North West (Maharashtra )
449,"Shah,Shri Viren",Swatantra Party,Junagadh (Gujarat )
450,"Shah,Smt. Jayaben",Congress,Amreli (Gujarat )
451,"Shambhu Nath,Shri",Congress,Saidpur-SC (Uttar Pradesh )
452,"Shankaranand,Shri B.",Congress,Chikodi-SC (Mysore )
453,"Sharda Nand,Shri",Jan Sangh,Sitapur (Uttar Pradesh )
454,"Sharma,Shri Narayan Swaroop",Jan Sangh,Domariaganj (Uttar Pradesh )
455,"Sharma,Shri Nawal Kishore",Congress,Dausa (Rajasthan )
456,"Sharma,Shri Yagya Datt",Jan Sangh,Amritsar (Punjab )
457,"Sharma,Shri Diwan Chand",Congress,Gurdaspur (Punjab )
458,"Sharma,Shri Madho Ram",Congress,Karnal (Haryana )
459,"Sharma,Shri Yogendra",CP,Begusarai (Bihar )
460,"Sharma,Shri Beni Shanker",Jan Sangh,Banka (Bihar )
461,"Sharma,Shri Ram Awtar",Ind.,Gwalior (Madhya Pradesh )
462,"Sharma,Pandit Shiv",Ind.,Vidisha (Madhya Pradesh )
463,"Shashi Bhushan,Shri",Congress,Khargone (Madhya Pradesh )
464,"Shastri,Shri Ramavatar",CP,Patna (Bihar )
465,"Shastri,Shri Shiopujan",SSCP,Bikramganj (Bihar )
466,"Shastri,Shri Shiv Kumar",Ind.,Aligarh (Uttar Pradesh )
467,"Shastri,Shri Biswanarayan",Congress,Lakhimpur (Assam )
468,"Shastri,Shri Prakash Vir",Ind.,Hapur (Uttar Pradesh )
469,"Shastri,Shri Raghuvir Singh",Ind.,Baghpat (Uttar Pradesh )
470,"Shastri,Swami Ramanand",Congress,Bijnor-SC (Uttar Pradesh )
471,"Shawlwale,Shri Ram Gopal",Jan Sangh,Chandni Chowk (NCT of Delhi )
472,"Sheo Narain,Shri",Congress,Basti-SC (Uttar Pradesh )
473,"Sher Singh,Shri",Congress,Jhajjar (Haryana )
474,"Sheth,Shri Tulsidas M.",Congress,Kutch (Gujarat )
475,"Shinde,Shri Annasaheb Pandurange",Congress,Kopargaon (Maharashtra )
476,"Shinkre,Shri Janardan Jagannath",Ind.,"Panjim (Goa, Daman and Diu )"
477,"Shivappa,Shri Nuggehalli",Swatantra Party,Hassan (Mysore )
478,"Shukla,Shri Vidya Charan",Congress,Mahasamund (Madhya Pradesh )
479,"Shukla,Shri S.N.",Congress,Rewa (Madhya Pradesh )
480,"Siddayya,Shri S.M.",Congress,Chamarajanagar-SC (Mysore )
481,"Siddheshwar Prasad,Prof.",Congress,Nalanda (Bihar )
482,"Singh,Dr. Basant Narain",Ind.,Hazaribagh (Bihar )
483,"Singh,Shri Ramshekhar Prasad",Congress,Chapra (Bihar )
484,"Singh,Dr. Ram Subhag",Congress,Buxar (Bihar )
485,"Singh,Shri Bansh Narain",Jan Sangh,Mirzapur (Uttar Pradesh )
486,"Singh,Shri Digvijay Narain",Congress,Muzaffarpur (Bihar )
487,"Singh,Shri Virbhadra",Congress,Mahasu-SC (Himachal Pradesh )
488,"Singh,Shri Girraj Saran",Ind.,Mathura (Uttar Pradesh )
489,"Singh,Shri Kedar Nath",Congress,Sultanpur (Uttar Pradesh )
490,"Singh,Shri Sant Bux",Congress,Fatehpur (Uttar Pradesh )
491,"Singh,Shri Satya Narain",CP(M),Varanasi (Uttar Pradesh )
492,"Singh,Shri J.B.",Jan Sangh,Shahjahanpur Distt. (North) cum Kheri (East)-SC (Uttar Pradesh )
493,"Singh,Shri Surendra Pal",Congress,Bulandshahar (Uttar Pradesh )
494,"Singh,Shri Devendra Vijai",Congress,Satna (Madhya Pradesh )
495,"Singh,Shri Babu Nath",Congress,Surguja-ST (Madhya Pradesh )
496,"Singh,Shri Jai Bahadur",CP,Ghosi (Uttar Pradesh )
497,"Singh Deo,AVSM, Brig.(Retd.) Kamakhya Prasad",Swatantra Party,Dhenkanal (Odisha )
498,"Singh Deo,Shri Raj Raj",Swatantra Party,Bolangir (Odisha )
499,"Sinha,Shri Satya Narayan",Congress,Darbhanga (Bihar )
500,"Sinha,Smt. Tarkeshwari",Congress,Barh (Bihar )
501,"Sinha,Shri Mudrika",Congress,Aurangabad (Bihar )
502,"Sinha,Shri Ram Krishna",Congress,Faizabad (Uttar Pradesh )
503,"Sivasankaran,Shri P.",DMK,Sriperumbudur-SC (Madras )
504,"Solanki,Shri Somchandbhai Manubhai",Congress,Gandhinagar (Gujarat )
505,"Solanki,Shri Pravinsinh Natavarsinh",Swatantra Party,Kaira (Gujarat )
506,"Somani,Shri N.K.",Swatantra Party,Nagaur (Rajasthan )
507,"Somasundaram,Shri S.D.",DMK,Thanjavur (Madras )
508,"Sonar,Dr. Amrut Ganpat",Congress,Ramtek (Maharashtra )
509,"Sonavane,Shri Tayappa Hari",Congress,Pandharpur-SC (Maharashtra )
510,"Sondhi,Shri Manoharlal",Jan Sangh,New Delhi (NCT of Delhi )
511,"Sreedharan,Shri Arangil",SSCP,Badagara (Kerala )
512,"Subravelu,Shri K.",DMK,Mayuram-SC (Madras )
513,"Sudarsanam,Shri Maddi",Congress,Narasaraopet (Andhra Pradesh )
514,"Sundar Lal,Shri Jhadoo Ram",Ind.,Bastar-ST (Madhya Pradesh )
515,"Sunder Lal,Shri",Congress,Saharanpur (Uttar Pradesh )
516,"Supakar,Shri Shraddhakar",Congress,Sambalpur (Odisha )
517,"Sur Singh,Shri",Congress,Jhabua-ST (Madhya Pradesh )
518,"Suraj Bhan,Shri",Jan Sangh,Ambala-SC (Haryana )
519,"Suryanarayana,Shri Kommareddi",Congress,Eluru (Andhra Pradesh )
520,"Swaran Singh,Sardar",Congress,Jullundur (Punjab )
521,"Swell,Shri Gilbert G.",APHLC,Autonomous District-ST (Assam )
522,"Tamaskar,Shri V.Y.",Congress,Durg (Madhya Pradesh )
523,"Tapuriah,Shri Surendra Kumar",Swatantra Party,Pali (Rajasthan )
524,"Tarodekar,Shri Venkatarao Babarao",Congress,Nanded (Maharashtra )
525,"Tewari,Shri Kamal Nath",Congress,Bettiah (Bihar )
526,"Thakur,Shri Gunanand",SSCP,Saharsa (Bihar )
527,"Thakur,Shri P.R.",Ind.,Nabadwip-SC (West Bengal )
528,"Tiwary,Pandit Dwarka Nath",Congress,Gopalganj (Bihar )
529,"Tripathi,Shri Krishna Dev",Congress,Unnao (Uttar Pradesh )
530,"Tula Ram,Shri",Congress,Ghatampur-SC (Uttar Pradesh )
531,"Tyagi,Shri Om Prakash",Jan Sangh,Moradabad (Uttar Pradesh )
532,"Uikey,Shri Mangru Ganu",Congress,Mandla-ST (Madhya Pradesh )
533,"Ulaka,Shri Ramachandra",Congress,Koraput-ST (Odisha )
534,"Umanath,Shri R.",CP(M),Pudukkottai (Madras )
535,"Vajpayee,Shri Atal Bihari",Jan Sangh,Balrampur (Uttar Pradesh )
536,"Venkatasubbaiah,Shri Pendekanti",Congress,Nandyal (Andhra Pradesh )
537,"Venkatswamy,Shri G.",Congress,Siddipet-SC (Andhra Pradesh )
538,"Verma,Shri Prem Chand",Congress,Hamirpur (Himachal Pradesh )
539,"Verma,Shri Balgovind",Congress,Kheri (Uttar Pradesh )
540,"Vidyarthi,Shri R.S.",Jan Sangh,Karol Bagh-SC (NCT of Delhi )
541,"Vijaya Raje,Smt.",Ind.,Chatra (Bihar )
542,"Viswambharan,Shri P.",SSCP,Trivandrum (Kerala )
543,"Viswanatham,Shri Tenneti",PG,Visakhapatnam (Andhra Pradesh )
544,"Viswanathan,Shri G.",DMK,Wandiwash (Madras )
545,"Vyas,Shri Ramesh Chandra",Congress,Bhilwara (Rajasthan )
546,"Xavier,Shri S.",Swatantra Party,Tirunelveli (Madras )
547,"Yadav,Shri Ram Sewak",SSCP,Barabanki-SC (Uttar Pradesh )
548,"Yadav,Shri Chandrajit",Congress,Azamgarh (Uttar Pradesh )
549,"Yadav,Shri Jageshwar",CP,Banda (Uttar Pradesh )
550,"Yadav,Shri Nagendra Prasad",Congress,Sitamarhi (Bihar )
551,"Yajnik,Shri Indulal Kanaiyalal",MJP,Ahmedabad (Gujarat )
552,"Yashpal Singh,Shri",Ind.,Dehradun (Uttar Pradesh )
