,Member,Party Name,Constituency
335,"Pande,Shri C.D.",Congress,Nainital Dist. cum Almora Dist.(South-West)cum Bareilly(Nort (Uttar Pradesh )
336,"Pandey,Dr. Natabar",AIGP,Sambalpur (Odisha )
337,"Pandit,Smt. Vijaya Lakshmi",Congress,Lucknow Distt. (Central) (Uttar Pradesh )
338,"Panna Lal,Shri",Congress,Faizabad Dist. (North-West)-SC (Uttar Pradesh )
339,"Pant,Shri Devi Dutt",Congress,Almora District North-East (Uttar Pradesh )
340,"Paragi Lal,Shri",Congress,Sitapur District cum Kheri Distt. West-SC (Uttar Pradesh )
341,"Paranjpe,Shri Ramchander Govind",PDF,Bhir (Hyderabad )
342,"Parekh,Dr. Jayantilal Narbheram",Congress,Zalawad (Saurashtra )
343,"Parikh,Shri Rasiklal Umedchand",Congress,Zalawad (Saurashtra )
344,"Parikh,Shri Shantilal Girdharlal",Congress,Mehsana-East (Bombay )
345,"Parmar,Shri Rupaji Bhavji",Congress,Panch Mahals cum Baroda East-ST (Bombay )
346,"Pataskar,Shri Hari Vinayak",Congress,Jalgaon (Bombay )
347,"Patel,Shri Bahadurbhai Kunthabhai",Congress,Surat-ST (Bombay )
348,"Patel,Kumari Manibehn Vallabhbhai",Congress,Kaira South (Bombay )
349,"Patel,Shri Rajeshwara",Congress,Muzaffarpur cum Darbhanga-SC (Bihar )
350,"Pateriya,Pandit Sushil Kumar",Congress,Jabalpur North (Madhya Pradesh )
351,"Patil,Shri Sadashiv Kanoji",Congress,Bombay City South (Bombay )
352,"Patil,Shri Pandharinath Ramachandra Kanavade",Congress,Ahmednagar North (Bombay )
353,"Patil,Shri Shankargauda Veerangauda",Congress,Belgaum South (Bombay )
354,"Patnaik,Shri Uma Charan",Ind.,Ghumsur (Odisha )
355,"Pawar,Shri Vyankatrao Pirajirao",Congress,South Satara (Bombay )
356,"Pillai,Shri P.T. Thanu",Congress,Tirunelveli (Madras )
357,"Pocker,Shri B.",MML,Malappuram (Madras )
358,"Prabhakar,Shri Naval",Congress,Outer Delhi-SC (NCT of Delhi )
359,"Pradhan,Shri Brij Mohan",GP,Bargarh (Odisha )
360,"Prasad,Shri Hari Shankar",Congress,Gorakhpur Distt. (North) (Uttar Pradesh )
361,"Punnoose,Shri P.T.",CP,Alleppey (Travancore-Cochin )
362,"Rachiah,Shri N.",Congress,Mysore (Mysore )
363,"Radha Raman,Shri",Congress,Delhi City (NCT of Delhi )
364,"Raghavachari,Shri K.S.",KMPP,Penukonda (Madras )
365,"Raghavaiah,Shri Pishupati Venkata",CP,Ongole (Madras )
366,"Raghubir Sahai,Shri",Congress,Etah Dist. (North-East) cum Budaun Dist. (East) (Uttar Pradesh )
367,"Raghunath Singh,Shri",Congress,Banaras Distt.(Central) (Uttar Pradesh )
368,"Raghuramaiah,Shri Kotha",Congress,Tenali (Madras )
369,"Raiji,Smt. Jayashri Naishadh",Congress,Bombay Suburban (Bombay )
370,"Raj Bahadur,Shri",Congress,Jaipur-Sawai Madhopur (Rajasthan )
371,"Rajabhoj,Shri Pandurang Nathuji",SCF,Sholapur-SC (Bombay )
372,"Ram Dass,Shri",Congress,Hoshiarpur (Punjab )
373,"Ram Saran,Prof.",Congress,Moradabad Distt. (West) (Uttar Pradesh )
374,"Ram Shankar Lal,Shri",Congress,Basti Distt. Central (East) Cum Gorakhpur Distt.(West) (Uttar Pradesh )
375,"Ramachander,Dr. Doraswami Pillai",Commonweal,Vellore (Madras )
376,"Ramasami,Shri M.D.",FB(M),Aruppukottai (Madras )
377,"Ramaseshaiah,Shri N.",Ind.,Parvathipuram (Madras )
378,"Ramaswamy,Shri S.V.",Congress,Salem (Madras )
379,"Ramaswamy,Shri Puli",Congress,Mahabubnagar (Hyderabad )
380,"Rane,Shri Shivram Rango",Congress,Bhusaval (Bombay )
381,"Ranjit Singh,Sardar",Ind.,Sangrur (Patiala and East Punjab States )
382,"Rao,Shri Pendyal Raghava",PDF,Warangal (Hyderabad )
383,"Rao,Shri T.B. Vittal",PDF,Khammam (Hyderabad )
384,"Rao,Shri Ponnada Subba",AIGP,Nowrangpur-ST (Odisha )
385,"Rao,Shri B. Shiva",Congress,South Kanara South (Madras )
386,"Rao,Dr. Chelikanai Venkata Rama",CP,Kakinada (Madras )
387,"Rao,Shri Kadiyala Gopala",CP,Gudiwada (Madras )
388,"Rao,Shri Kanety Mohana",CP,Rajamundry (Madras )
389,"Rao,Shri Kondru Subba",CP,Eluru (Madras )
390,"Rao,Shri Rayasam Seshagiri",Ind.,Nandyal (Madras )
391,"Raut,Shri Bhola",Congress,Saran cum Champaran-SC (Bihar )
392,"Ray,Shri Birakisor",Congress,Cuttack (Odisha )
393,"Razmi,Shri Saidullah Khan",Congress,Sehore (Bhopal )
394,"Reddi,Shri Ravi Narayan",PDF,Nalgonda-SC (Hyderabad )
395,"Reddi,Shri C. Madhava",Socialist,Adilabad (Hyderabad )
396,"Reddi,Shri Halabarvi Sitaram",Congress,Kurnool (Madras )
397,"Reddi,Shri Bezwada Ramachandra",Ind.,Nellore (Madras )
398,"Reddy,Shri T.N. Viswanatha",Congress,Chittoor (Madras )
399,"Reddy,Shri Yeddula Eswara",CP,Cuddapah (Madras )
400,"Reddy,Shri Badam Yella",PDF,Karimnagar-SC (Hyderabad )
401,"Reddy,Shri K. Janardhan",Congress,Mahabubnagar (Hyderabad )
402,"Richardson,Rt. Rev. John",NM,
403,"Roy,Shri Bishwanath",Congress,Deoria (Uttar Pradesh )
404,"Roy,Shri Patiram",Congress,Basirhat (West Bengal )
405,"Roy,Dr. Satyaban",Congress,Uluberia (West Bengal )
406,"Rup Narain,Shri",Congress,Mirzapur Dist. cum Banaras Dist. (West)-SC (Uttar Pradesh )
407,"Saha,Shri Meghnad",USP,Calcutta North West (West Bengal )
408,"Sahaya,Shri Syamnandan",Congress,Muzaffarpur Central (Bihar )
409,"Sahu,Shri Rameshwar",Congress,Muzaffarpur cum Darbhanga-SC (Bihar )
410,"Sahu,Shri Bhagabat",Congress,Balasore (Odisha )
411,"Saigal,Sardar Amar Singh",Congress,Bilaspur-SC (Madhya Pradesh )
412,"Sakhare,Shri Tularam Chandrabhan",Congress,Bhandara (Madhya Pradesh )
413,"Saksena,Shri Mohanlal",Congress,Lucknow Distt. cum Bara Banki Distt. (Uttar Pradesh )
414,"Saksena,Shri Shibbanlal",KMPP,Gorakhpur Distt. (North) (Uttar Pradesh )
415,"Samanta,Shri Satis Chandra",Congress,Tamluk (West Bengal )
416,"Sanganna,Shri Toyaka",NUAC,Rayagada-Phulbani-ST (Odisha )
417,"Sankarapandian,Shri M.",Congress,Sankaranayinarkovil (Madras )
418,"Sarmah,Shri Debendra Nath",Congress,Gauhati (Assam )
419,"Sarmah,Shri Debeswar",Congress,Golghat - Jorhat (Assam )
420,"Satish Chandra,Shri",Congress,Bareilly District (South) (Uttar Pradesh )
421,"Satyanathan,Shri N.",Ind.,Dharmapuri (Madras )
422,"Satyawadi,Dr. Virendar Kumar",Congress,Karnal (Punjab )
423,"Sen,Shri Raj Chandra",RRP,Kotah-Bundi (Rajasthan )
424,"Sen,Smt. Sushama",Congress,Bhagalpur South (Bihar )
425,"Sen Gupta,Shri Phani Gopal",Congress,Purnea Central (Bihar )
426,"Sewal,Shri A.R.",Congress,Chamba-Sirmoor (Himachal Pradesh )
427,"Shah,Shri Chimanlal Chakubhai",Congress,Gohilwad-Sorath (Saurashtra )
428,"Shah,Her Highness Rajmata Kamlendu Mati",Ind.,Garhwal Distt.(West)cum Tehri Garhwal Distt. cum Bijnor Distt.(North) (Uttar Pradesh )
429,"Shah,Shri Raichandbhai N.",Congress,Chhindwara (Madhya Pradesh )
430,"Sharma,Shri Radha Charan",Congress,Morena-Bhind-SC (Madhya Bharat )
431,"Sharma,Pandit Balkrishna",Congress,Kanpur District (South) cum Etawah District (East) (Uttar Pradesh )
432,"Sharma,Shri Jawala Prasad",Congress,Ajmer North (Ajmer )
433,"Sharma,Pandit Krishan Chandra",Congress,Meerut District (South) (Uttar Pradesh )
434,"Sharma,Shri Khushiram",Congress,Meerut Distt. (West) (Uttar Pradesh )
435,"Sharma,Shri Nand Lal",RRP,Sikar (Rajasthan )
436,"Sharma,Shri Diwan Chand",Congress,Hoshiarpur (Punjab )
437,"Shastri,Pandit Algu Rai",Congress,Azamgarh Distt. (East) cum Ballia Distt. (West) (Uttar Pradesh )
438,"Shastri,Shri Harihar Nath",Congress,Kanpur Districit (Central) (Uttar Pradesh )
439,"Shastri,Prof. Raja Ram",Congress,Kanpur Districit (Central) (Uttar Pradesh )
440,"Shastri,Swami Ramanand",Congress,Unnao Distt.cum Raebareli Distt.(W) cum Hardoi Dist.(S-East) (Uttar Pradesh )
441,"Shastri,Shri Bhagwan Dutta",Socialist,Shahdol-Sidhi-ST (Vindhya Pradesh )
442,"Shivananjappa,Shri M.K.",Congress,Mandya (Mysore )
443,"Shobha Ram,Shri",Congress,Alwar (Rajasthan )
444,"Shukla,Pandit Bhagwati Charan",Congress,Durg -Bastar (Madhya Pradesh )
445,"Siddananjappa,Shri H.",Congress,Hassan-Chikmagalur (Mysore )
446,"Singh,Sardar Lal",Akali,Ferozepur- Ludhiana-SC (Punjab )
447,"Singh,Shri Babu Nath",Congress,Surguja-ST (Madhya Pradesh )
448,"Singh,Shri Laisram Jogeswar",Congress,Inner Manipur (Manipur )
449,"Singh,Shri Randaman",KMPP,Shahdol-Sidhi-ST (Vindhya Pradesh )
450,"Singh,Sardar Hukum",Akali,Kapurthala-Bhatinda-SC (Patiala and East Punjab States )
451,"Singh,Shri Hanwant",Ind.,Jodhpur (Rajasthan )
452,"Singh,Shri Bhawani",Ind.,Barmer - Jalore (Rajasthan )
453,"Singh,Shri Dinesh Pratap",Congress,Bahraich Distt. (East) (Uttar Pradesh )
454,"Singh,Shri Girraj Saran",Ind.,Bharatpur (Rajasthan )
455,"Singh,Shri Har Prasad",Congress,Ghazipur Distt. (West) (Uttar Pradesh )
456,"Singh,Chaudhary Badan",Congress,Budaun Dist. (West) (Uttar Pradesh )
457,"Singh,Choudhary Raghubir",Congress,Agra District (East) (Uttar Pradesh )
458,"Singh,Shri Ram Nagina",PSP,Ghazipur Distt. (East) cum Ballia Distt. (South-West) (Uttar Pradesh )
459,"Singh,Shri Digvijay Narain",Congress,Muzaffarpur North-East (Bihar )
460,"Singh,Shri Mahendra Nath",Congress,Saran Central (Bihar )
461,"Singh,Babu Ram Narayan",Ind.,Hazaribagh-West (Bihar )
462,"Singh,Shri Kamal",Ind.,Shahabad-North-West (Bihar )
463,"Singh,Dr. Ram Subhag",Congress,Shahabad South-SC (Bihar )
464,"Singhal,Shri Chand",Congress,Aligarh Distt.-SC (Uttar Pradesh )
465,"Singhji,General Ajit",Ind.,Sirohi-Pali (Rajasthan )
466,"Sinha,Shri Anirudha",Congress,Darbhanga-East (Bihar )
467,"Sinha,Shri Awadheshwar Prasad",Congress,Muzaffarpur-East (Bihar )
468,"Sinha,Shri Banarsi Prasad",Congress,Monghyr Sadar cum Jamui-SC (Bihar )
469,"Sinha,Shri Chandreshwar Narain Prasad",Congress,Muzaffarpur-North-West (Bihar )
470,"Sinha,Shri Gajendra Prasad",Congress,Palamu cum Hazaribagh cum Ranchi-ST (Bihar )
471,"Sinha,Shri Jhulan",Congress,Saran North (Bihar )
472,"Sinha,Thakur Jugal Kishore",PSP,Muzaffarpur-North-West (Bihar )
473,"Sinha,Shri Kailash Pati",Congress,Patna Central (Bihar )
474,"Sinha,Shri Nageshwar Prasad",Congress,Hazaribagh-East (Bihar )
475,"Sinha,Shri Sarangdhar",Congress,Pataliputra (Bihar )
476,"Sinha,Shri Satya Narayan",Congress,Samastipur-East (Bihar )
477,"Sinha,Dr. Satyanarayan",Congress,Saran East (Bihar )
478,"Sinha,Shri Satyendra Narayan",Congress,Gaya-West (Bihar )
479,"Sinha,Smt. Tarkeshwari",Congress,Patna-East (Bihar )
480,"Sinhasan Singh,Shri",Congress,Gorakhpur Distt. (South) (Uttar Pradesh )
481,"Siva,Dr. M.V. Gangadhara",Congress,Chhittoor-SC (Madras )
482,"Sodhia,Shri Khub Chand Daryao Singh",Congress,Sagar-SC (Madhya Pradesh )
483,"Somana,Shri N.",Congress,Coorg (Coorg )
484,"Somani,Shri Gajadhar Hajarilal",Ind.,Nagaur-Pali (Rajasthan )
485,"Soren,Shri Paul Jujhar",Jharkhand,Purnea cum Santhal Paragnas-ST (Bihar )
486,"Sri Prakasa,Shri",Congress,Allahabad Distt. West (Uttar Pradesh )
487,"Subrahmanyam,Shri Kandala",Socialist,Vizianagaram (Madras )
488,"Subramanyam,Shri Tekur",Congress,Bellary (Madras )
489,"Sunder Lal,Shri",Congress,Saharanpur Distt.(West) cum Muzaffarnagar Distt.(North)-SC (Uttar Pradesh )
490,"Suraj prasad alias Surya Prasad,Shri",Congress,Morena-Bhind-SC (Madhya Bharat )
491,"Swami,Shri Sivamurthi",Ind.,Khustagi (Hyderabad )
492,"Swaminadhan,Smt. Ammu",Congress,Dindigul (Madras )
493,"Swamy,Shri N.R.Muni",Commonweal,Wandiwash (Madras )
494,"Syed Ahmed,Shri",Congress,Hoshangabad (Madhya Pradesh )
495,"Syed Mahmud,Dr.",Congress,Champaran-East (Bihar )
496,"Talib,Shri Piare Lall Kureel",Congress,Banda Distt. cum Fatehpur Distt.-SC (Uttar Pradesh )
497,"Tandon,Shri Purushottam Das",Congress,Allahabad Distt. West (Uttar Pradesh )
498,"Tandon,Shri S.N.",Congress,Kanpur Districit (Central) (Uttar Pradesh )
499,"Tek Chand,Shri",Congress,Ambala-Simla (Punjab )
500,"Telkikar,Shri Shankar Rao",Congress,Nanded-SC (Hyderabad )
501,"Tewari,Sardar Raj Bhanu Singh",Congress,Rewa (Vindhya Pradesh )
502,"Thevar,Shri Pasumpon U. Muthuramalinga",Congress,Aruppukottai (Madras )
503,"Thimmaiah,Shri Dodda",Congress,Kolar-SC (Mysore )
504,"Thirani,Shri G.D.",Ind.,Bargarh (Odisha )
505,"Thirukuralar,Shri V. Muniswamy AVL",TNTP,Tindivanam (Madras )
506,"Thomas,Shri A.M.",Congress,Ernakulam (Travancore-Cochin )
507,"Thomas,Shri A.V.",Congress,Srivaikuntam (Madras )
508,"Tirtha,Swami Ramananda",Congress,Gulberga (Hyderabad )
509,"Tivary,Shri Venkatesh Narayan",Congress,Kanpur Distt. (North) cum Farrukhabad Distt. (South) (Uttar Pradesh )
510,"Tiwari,Shri Babulal Surajbhan",Congress,Nimar(Khandwa) (Madhya Pradesh )
511,"Tiwary,Shri Ram Sahai",Congress,Chhatarpur-Datia-Tikamgarh-SC (Vindhya Pradesh )
512,"Tiwary,Pandit Dwarka Nath",Congress,Saran South (Bihar )
513,"Tribhuan Narayan Singh,Shri",Congress,Banaras Distt.(East) (Uttar Pradesh )
514,"Tripathi,Shri Hira Vallabh",Congress,Muzaffarnagar Distt. (South) (Uttar Pradesh )
515,"Tripathi,Shri Vishambhar Dayal",Congress,Unnao Distt.cum Raebareli Distt.(W) cum Hardoi Dist.(S-East) (Uttar Pradesh )
516,"Tripathi,Shri Kamakhya Prasad",Congress,Darrang (Assam )
517,"Trivedi,Shri Umashanker Muljibhai",Jan Sangh,Chittor (Rajasthan )
518,"Tudu,Shri Bharat Lal",Congress,Midnapore Jhargram-ST (West Bengal )
519,"Tulsidas Kilachand,Shri",Ind.,Mehsan- West (Bombay )
520,"Tyagi,Shri Mahavir",Congress,Dehradun Dist.cum Bijnor Dist.(N-West) cum Saharanpur (West) (Uttar Pradesh )
521,"Uikey,Shri Mangru Ganu",Congress,Mandla Jabalpur South (Madhya Pradesh )
522,"Upadhyay,Pandit Munishwar Datt",Congress,Pratapgarh Distt East (Uttar Pradesh )
523,"Upadhyay,Shri Shiva Dayal",Congress,Banda Distt. cum Fatehpur Distt.-SC (Uttar Pradesh )
524,"Upadhyaya,Shri Shiv Datt",Congress,Satna (Vindhya Pradesh )
525,"Vaishnav,Shri Hanumantrao Ganeshrao",Congress,Ambad (Hyderabad )
526,"Vaishya,Shri Muldas Bhudardas",Congress,Ahmedabad-SC (Bombay )
527,"Vallatharas,Shri K. Muthuswamy",KMPP,Pudukkottai (Madras )
528,"Varma,Shri Bulaqi Ram",Congress,Hardoi Distt(N-W)cum Farrukhabad Distt(E)cum Shahjahanpur(S)SC (Uttar Pradesh )
529,"Varma,Shri Bipin Bihari",Congress,Champaran North (Bihar )
530,"Varma,Shri Manikya Lal",Congress,Tonk-SC (Rajasthan )
531,"Vartak,Shri Govind Dharmaji",Congress,Thana (Bombay )
532,"Veeraswamy,Shri V.",Ind.,Mayuram-SC (Madras )
533,"Velayudhan,Shri R.",Ind.,Quilon cum Mavelikkara-SC (Travancore-Cochin )
534,"Venkataraman,Shri R.",Congress,Tanjore (Madras )
535,"Verma,Shri Ramji",Socialist,Deoria Distt East (Uttar Pradesh )
536,"Vidyalankar,Shri Amar Nath",Congress,Jullundur (Punjab )
537,"Vishwanath Prasad,Shri",Congress,Azamgarh Distt West-SC (Uttar Pradesh )
538,"Vyas,Shri Radhelal Beharilal",Congress,Ujjain (Madhya Bharat )
539,"Waghmare,Shri Narayan Rao",PAWPI,Parbhani (Hyderabad )
540,"Wilson,Shri John N.",Congress,Mirzapur Dist. cum Banaras Dist. (West)-SC (Uttar Pradesh )
541,"Wodeyar,Shri K.G.",Congress,Shimoga (Mysore )
542,"Zaidi,Col. Syed Bashir Husain",Congress,Hardoi Dist.(N-W)cum Farrukhabad Dist(E)cum Shahjahanpur (S) (Uttar Pradesh )
